Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,WDIR_flag,WDIR_avg_flag
2024-04-29 20:07:00,26.79,79.29,3.721,4.699,98.6,15.09,0.0,977.863,-0.001,,
2024-04-29 20:08:00,26.78,79.39,3.079,4.282,104.8,15.4,0.0,977.794,-0.001,,
2024-04-29 20:09:00,26.74,79.45,2.815,3.682,89.8,19.98,0.0,977.737,-0.001,,
2024-04-29 20:10:00,26.74,79.55,3.568,4.082,113.6,22.32,0.0,977.715,-0.001,,
2024-04-29 20:11:00,26.71,79.63,3.587,4.599,100.7,14.26,0.0,977.706,-0.001,,
2024-04-29 20:12:00,26.69,79.72,3.594,5.199,109.9,21.68,0.0,977.692,-0.001,,
2024-04-29 20:13:00,26.7,79.79,4.293,5.265,104.1,18.89,0.0,977.681,-0.001,,
2024-04-29 20:14:00,26.67,79.81,4.157,5.098,107.3,11.61,0.0,977.657,-0.001,,
2024-04-29 20:15:00,26.65,79.86,3.271,5.248,111.2,19.08,0.0,977.636,-0.001,,
2024-04-29 20:16:00,26.65,79.88,3.971,6.015,87.6,29.35,0.0,977.63,-0.001,,
2024-04-29 20:17:00,26.65,79.94,2.57,3.482,98.8,24.9,0.0,977.586,-0.002,,
2024-04-29 20:18:00,26.65,79.97,3.052,3.866,98.6,8.53,0.0,977.541,-0.001,,
2024-04-29 20:19:00,26.65,80.1,4.095,5.765,108.6,16.25,0.0,977.505,-0.001,,
2024-04-29 20:20:00,26.6,80.1,3.184,4.449,100.1,23.31,0.0,977.471,-0.001,,
2024-04-29 20:21:00,26.6,80.2,6.441,8.58,105.2,11.24,0.0,977.465,-0.001,,
2024-04-29 20:22:00,26.6,80.3,5.086,8.514,91.4,24.45,0.0,977.454,-0.001,,
2024-04-29 20:23:00,26.61,80.3,3.624,5.598,98.5,6.78,0.0,977.46,-0.001,,
2024-04-29 20:24:00,26.6,80.3,3.63,5.182,83.0,11.66,0.0,977.478,-0.001,,
2024-04-29 20:25:00,26.6,80.4,4.442,5.797,106.0,26.21,0.0,977.452,-0.002,,
2024-04-29 20:26:00,26.58,80.5,4.468,5.064,115.2,5.566,0.0,977.484,-0.001,,
2024-04-29 20:27:00,26.56,80.7,6.095,6.564,97.9,14.36,0.0,977.491,-0.001,,
2024-04-29 20:28:00,26.56,80.8,3.964,4.848,110.3,17.25,0.0,977.569,-0.002,,
2024-04-29 20:29:00,26.56,80.8,2.919,4.831,98.7,19.7,0.0,977.635,-0.001,,
2024-04-29 20:30:00,26.56,80.8,2.565,3.366,100.4,11.25,0.0,977.723,-0.002,,
2024-04-29 20:31:00,26.56,80.9,3.743,5.314,100.9,16.54,0.0,977.805,-0.001,,
2024-04-29 20:32:00,26.53,80.9,3.222,4.182,93.2,43.37,0.0,977.895,-0.001,,
2024-04-29 20:33:00,26.51,81.0,4.556,6.781,111.4,7.834,0.0,977.973,-0.002,,
2024-04-29 20:34:00,26.51,81.0,4.653,6.214,101.9,15.37,0.0,977.998,-0.001,,
2024-04-29 20:35:00,26.51,81.0,3.524,4.665,107.8,8.35,0.0,978.028,-0.001,,
2024-04-29 20:36:00,26.51,81.0,3.783,4.932,127.4,6.394,0.0,978.034,-0.001,,
2024-04-29 20:37:00,26.51,81.0,6.176,7.764,109.3,5.427,0.0,978.041,-0.001,,
2024-04-29 20:38:00,26.51,81.1,5.156,6.914,115.6,16.99,0.0,978.055,-0.002,,
2024-04-29 20:39:00,26.51,81.1,3.32,4.898,103.5,10.72,0.0,978.111,-0.001,,
2024-04-29 20:40:00,26.51,81.1,5.637,6.181,106.1,8.96,0.0,978.141,-0.001,,
2024-04-29 20:41:00,26.51,81.1,3.244,5.098,101.2,21.67,0.0,978.158,-0.001,,
2024-04-29 20:42:00,26.51,81.2,4.973,5.498,107.3,18.79,0.0,978.191,-0.002,,
2024-04-29 20:43:00,26.51,81.2,3.335,4.282,105.7,11.38,0.0,978.222,-0.001,,
2024-04-29 20:44:00,26.51,81.3,3.551,4.332,120.7,9.87,0.0,978.219,-0.001,,
2024-04-29 20:45:00,26.51,81.3,4.304,5.148,108.5,11.79,0.0,978.284,-0.001,,
2024-04-29 20:46:00,26.51,81.4,4.701,5.598,128.2,12.15,0.0,978.316,-0.002,,
2024-04-29 20:47:00,26.5,81.5,4.457,5.532,110.8,17.16,0.0,978.362,-0.001,,
2024-04-29 20:48:00,26.47,81.6,4.204,5.199,116.5,16.73,0.0,978.41,-0.001,,
2024-04-29 20:49:00,26.47,81.7,5.897,8.014,114.6,21.78,0.0,978.42,-0.001,,
2024-04-29 20:50:00,26.47,81.8,4.046,5.314,109.8,17.0,0.0,978.47,-0.001,,
2024-04-29 20:51:00,26.47,81.8,4.471,6.365,130.1,8.0,0.0,978.526,-0.001,,
2024-04-29 20:52:00,26.47,81.9,4.76,5.964,122.6,12.23,0.0,978.582,-0.002,,
2024-04-29 20:53:00,26.47,82.0,5.734,7.546,104.5,8.7,0.0,978.647,-0.001,,
2024-04-29 20:54:00,26.47,82.1,4.617,5.214,117.3,15.52,0.0,978.66,-0.001,,
2024-04-29 20:55:00,26.47,82.1,3.652,4.548,119.4,15.65,0.0,978.69,-0.002,,
2024-04-29 20:56:00,26.47,82.2,3.907,5.897,124.1,9.5,0.0,978.725,-0.001,,
2024-04-29 20:57:00,26.47,82.2,2.836,3.964,110.0,14.62,0.0,978.719,-0.001,,
2024-04-29 20:58:00,26.47,82.3,3.169,4.481,123.7,18.72,0.0,978.724,-0.001,,
2024-04-29 20:59:00,26.47,82.4,4.174,5.831,110.5,14.9,0.0,978.697,-0.001,,
2024-04-29 21:00:00,26.47,82.4,4.476,5.681,117.3,11.06,0.0,978.699,-0.002,,
2024-04-29 21:01:00,26.45,82.6,4.818,5.714,123.7,12.45,0.0,978.692,-0.001,,
2024-04-29 21:02:00,26.42,82.7,4.354,4.682,117.7,15.31,0.0,978.676,-0.001,,
2024-04-29 21:03:00,26.42,82.7,3.104,4.182,117.7,12.64,0.0,978.662,-0.001,,
2024-04-29 21:04:00,26.42,82.8,4.585,5.464,120.1,8.32,0.0,978.642,-0.002,,
2024-04-29 21:05:00,26.4,82.9,3.626,4.731,109.9,15.01,0.0,978.643,-0.001,,
2024-04-29 21:06:00,26.37,83.0,3.682,5.231,116.4,11.87,0.0,978.651,-0.002,,
2024-04-29 21:07:00,26.38,83.1,2.389,3.648,125.9,19.12,0.0,978.701,-0.001,,
2024-04-29 21:08:00,26.38,83.1,2.902,3.631,113.4,20.49,0.0,978.754,-0.001,,
2024-04-29 21:09:00,26.38,83.2,3.434,4.148,130.6,15.53,0.0,978.797,-0.001,,
2024-04-29 21:10:00,26.35,83.3,4.09,5.265,133.9,18.71,0.0,978.819,-0.001,,
2024-04-29 21:11:00,26.33,83.4,4.274,5.032,117.0,16.15,0.0,978.862,-0.001,,
2024-04-29 21:12:00,26.33,83.5,4.576,6.531,119.1,23.56,0.0,978.865,-0.001,,
2024-04-29 21:13:00,26.33,83.5,3.701,4.349,105.5,14.54,0.0,978.855,-0.001,,
2024-04-29 21:14:00,26.33,83.5,3.048,4.131,118.2,14.07,0.0,978.844,-0.002,,
2024-04-29 21:15:00,26.33,83.6,2.604,4.099,123.2,9.67,0.0,978.834,-0.002,,
2024-04-29 21:16:00,26.33,83.6,3.638,4.582,122.5,15.43,0.0,978.819,-0.002,,
2024-04-29 21:17:00,26.33,83.7,5.093,6.38,115.4,8.38,0.0,978.848,-0.001,,
2024-04-29 21:18:00,26.33,83.8,3.849,5.398,116.9,6.177,0.0,978.876,-0.001,,
2024-04-29 21:19:00,26.28,83.9,3.968,5.398,112.2,4.584,0.0,978.863,-0.001,,
2024-04-29 21:20:00,26.28,84.0,5.073,6.564,125.8,9.23,0.0,978.874,-0.001,,
2024-04-29 21:21:00,26.28,84.0,3.283,5.098,114.4,13.75,0.0,978.854,-0.002,,
2024-04-29 21:22:00,26.29,84.0,2.858,3.832,114.8,14.53,0.0,978.862,-0.001,,
2024-04-29 21:23:00,26.28,84.1,3.373,4.231,110.4,21.81,0.0,978.844,-0.001,,
2024-04-29 21:24:00,26.28,84.1,3.063,3.898,111.5,19.47,0.0,978.844,-0.001,,
2024-04-29 21:25:00,26.29,84.2,3.674,4.915,120.1,5.885,0.0,978.886,-0.001,,
2024-04-29 21:26:00,26.25,84.3,3.823,5.398,117.9,4.779,0.0,978.879,-0.001,,
2024-04-29 21:27:00,26.24,84.4,3.24,4.366,115.7,10.91,0.0,978.892,-0.001,,
2024-04-29 21:28:00,26.24,84.5,4.223,4.998,116.3,8.59,0.0,978.9,-0.002,,
2024-04-29 21:29:00,26.24,84.6,2.372,3.332,129.8,12.32,0.0,978.893,-0.001,,
2024-04-29 21:30:00,26.24,84.6,4.699,5.88,114.6,4.12,0.0,978.916,-0.002,,
2024-04-29 21:31:00,26.24,84.7,3.16,5.265,113.3,21.92,0.0,978.894,-0.001,,
2024-04-29 21:32:00,26.24,84.7,2.78,3.533,113.2,23.43,0.0,978.885,-0.002,,
2024-04-29 21:33:00,26.23,84.7,3.296,3.616,109.8,13.01,0.0,978.867,-0.001,,
2024-04-29 21:34:00,26.19,84.8,3.329,5.865,118.9,13.72,0.0,978.859,-0.002,,
2024-04-29 21:35:00,26.19,84.9,3.934,5.547,109.9,17.46,0.0,978.869,-0.001,,
2024-04-29 21:36:00,26.2,84.9,4.762,5.948,124.2,13.54,0.0,978.888,-0.001,,
2024-04-29 21:37:00,26.19,85.0,2.829,3.616,105.5,15.19,0.0,978.893,-0.002,,
2024-04-29 21:38:00,26.19,85.0,1.552,2.283,109.0,27.75,0.0,978.92,-0.001,,
2024-04-29 21:39:00,26.15,85.0,2.752,5.282,105.9,9.16,0.0,978.972,-0.001,,
2024-04-29 21:40:00,26.15,85.1,3.376,4.898,116.5,4.878,0.0,979.008,-0.002,,
2024-04-29 21:41:00,26.15,85.2,4.643,6.081,116.5,20.06,0.0,979.024,-0.001,,
2024-04-29 21:42:00,26.15,85.2,2.934,3.949,119.7,10.68,0.0,979.046,-0.001,,
2024-04-29 21:43:00,26.15,85.2,3.002,3.998,120.9,18.5,0.0,979.063,-0.001,,
2024-04-29 21:44:00,26.15,85.3,4.568,6.248,119.3,17.94,0.0,979.053,-0.001,,
2024-04-29 21:45:00,26.15,85.4,3.665,4.648,113.5,18.27,0.0,979.038,-0.001,,
2024-04-29 21:46:00,26.13,85.4,2.793,4.148,127.8,17.33,0.0,979.07,-0.001,,
2024-04-29 21:47:00,26.1,85.5,2.591,3.432,107.5,15.17,0.0,979.083,-0.001,,
2024-04-29 21:48:00,26.1,85.5,3.373,3.932,97.1,12.75,0.0,979.065,-0.001,,
2024-04-29 21:49:00,26.1,85.6,4.131,5.398,117.8,11.81,0.0,979.061,-0.001,,
2024-04-29 21:50:00,26.1,85.6,3.517,4.631,112.3,18.64,0.0,979.085,-0.001,,
2024-04-29 21:51:00,26.1,85.7,2.329,4.116,90.0,5.535,0.0,979.088,-0.001,,
2024-04-29 21:52:00,26.1,85.7,4.065,5.282,105.7,9.76,0.0,979.089,-0.001,,
2024-04-29 21:53:00,26.1,85.7,2.81,4.199,117.5,11.28,0.0,979.083,-0.001,,
2024-04-29 21:54:00,26.07,85.8,3.086,3.616,106.6,15.94,0.0,979.079,-0.001,,
2024-04-29 21:55:00,26.05,85.8,2.929,3.881,119.5,6.675,0.0,979.084,-0.001,,
2024-04-29 21:56:00,26.06,85.9,2.276,3.215,109.4,10.01,0.0,979.077,-0.001,,
2024-04-29 21:57:00,26.06,85.9,1.79,2.548,107.6,13.62,0.0,979.074,-0.001,,
2024-04-29 21:58:00,26.05,85.9,3.471,4.182,107.9,16.31,0.0,979.056,-0.002,,
2024-04-29 21:59:00,26.06,86.0,2.438,3.315,103.1,17.97,0.0,979.051,-0.001,,
2024-04-29 22:00:00,26.06,86.1,2.083,2.899,118.7,7.254,0.0,979.041,-0.001,,
2024-04-29 22:01:00,26.06,86.1,2.402,3.215,111.3,16.21,0.0,979.033,-0.002,,
2024-04-29 22:02:00,26.01,86.2,2.474,3.981,105.0,19.48,0.0,979.021,-0.001,,
2024-04-29 22:03:00,26.01,86.2,3.351,3.932,102.9,11.37,0.0,979.015,-0.001,,
2024-04-29 22:04:00,26.01,86.3,3.182,4.231,106.6,15.85,0.0,979.006,-0.001,,
2024-04-29 22:05:00,26.01,86.3,4.06,5.914,105.0,20.19,0.0,978.958,-0.002,,
2024-04-29 22:06:00,26.01,86.4,3.898,4.765,103.5,21.68,0.0,978.958,-0.002,,
2024-04-29 22:07:00,26.01,86.4,2.82,3.849,103.7,9.55,0.0,978.93,-0.001,,
2024-04-29 22:08:00,26.01,86.3,4.673,6.231,105.9,14.48,0.0,978.912,-0.001,,
2024-04-29 22:09:00,26.01,86.3,3.305,4.199,91.2,44.07,0.0,978.901,-0.001,,
2024-04-29 22:10:00,26.01,86.2,2.147,3.565,116.6,14.56,0.0,978.901,-0.001,,
2024-04-29 22:11:00,26.01,86.2,3.147,3.665,100.7,18.28,0.0,978.917,-0.001,,
2024-04-29 22:12:00,26.01,86.3,3.116,4.432,105.0,15.64,0.0,978.934,-0.002,,
2024-04-29 22:13:00,26.01,86.4,3.046,4.464,105.7,25.59,0.0,978.937,-0.001,,
2024-04-29 22:14:00,26.01,86.4,2.266,3.266,107.2,21.71,0.0,978.979,-0.001,,
2024-04-29 22:15:00,26.01,86.4,2.73,3.366,120.6,7.737,0.0,979.002,0.0,,
2024-04-29 22:16:00,26.01,86.5,2.844,3.949,106.0,15.79,0.0,979.002,-0.002,,
2024-04-29 22:17:00,26.01,86.5,2.586,3.349,123.6,20.47,0.0,979.009,-0.001,,
2024-04-29 22:18:00,26.01,86.6,4.184,5.165,124.2,8.9,0.0,979.017,-0.001,,
2024-04-29 22:19:00,26.01,86.6,3.177,4.915,109.1,14.19,0.0,979.012,-0.002,,
2024-04-29 22:20:00,26.01,86.6,3.63,5.449,124.8,6.747,0.0,979.042,-0.001,,
2024-04-29 22:21:00,25.99,86.7,3.499,4.765,118.5,11.49,0.0,979.079,-0.002,,
2024-04-29 22:22:00,25.96,86.7,3.49,4.165,133.2,20.91,0.0,979.096,-0.001,,
2024-04-29 22:23:00,25.96,86.8,2.402,2.999,117.3,13.16,0.0,979.148,-0.001,,
2024-04-29 22:24:00,25.93,86.9,2.82,4.582,101.9,15.03,0.0,979.177,-0.002,,
2024-04-29 22:25:00,25.92,87.0,4.867,6.248,114.2,3.645,0.0,979.202,-0.001,,
2024-04-29 22:26:00,25.92,87.0,3.138,4.116,109.9,12.05,0.0,979.218,-0.001,,
2024-04-29 22:27:00,25.91,87.1,3.043,3.499,120.7,12.1,0.0,979.221,-0.001,,
2024-04-29 22:28:00,25.87,87.1,3.007,3.815,123.7,10.57,0.0,979.226,-0.001,,
2024-04-29 22:29:00,25.87,87.2,2.319,3.665,129.6,7.575,0.0,979.227,-0.001,,
2024-04-29 22:30:00,25.87,87.2,1.974,2.965,130.2,20.1,0.0,979.238,-0.001,,
2024-04-29 22:31:00,25.83,87.3,2.196,2.683,134.0,24.63,0.0,979.235,-0.001,,
2024-04-29 22:32:00,25.83,87.3,2.385,4.182,116.3,7.546,0.0,979.245,-0.001,,
2024-04-29 22:33:00,25.81,87.4,3.368,4.265,115.8,4.305,0.0,979.27,-0.001,,
2024-04-29 22:34:00,25.78,87.5,2.854,4.765,122.5,17.1,0.0,979.28,-0.001,,
2024-04-29 22:35:00,25.78,87.5,2.292,2.899,122.8,8.11,0.0,979.305,-0.002,,
2024-04-29 22:36:00,25.78,87.6,2.56,2.783,133.5,12.65,0.0,979.324,-0.001,,
2024-04-29 22:37:00,25.76,87.6,2.662,3.599,118.7,12.62,0.0,979.32,-0.002,,
2024-04-29 22:38:00,25.74,87.7,3.052,3.565,114.6,8.35,0.0,979.325,-0.002,,
2024-04-29 22:39:00,25.74,87.8,3.427,4.949,117.7,16.88,0.0,979.327,-0.001,,
2024-04-29 22:40:00,25.74,87.8,2.688,3.932,130.1,10.01,0.0,979.31,-0.001,,
2024-04-29 22:41:00,25.74,87.9,2.487,3.082,119.0,10.2,0.0,979.289,-0.001,,
2024-04-29 22:42:00,25.74,87.9,2.407,3.116,137.2,19.2,0.0,979.273,-0.001,,
2024-04-29 22:43:00,25.73,87.9,3.398,4.432,119.1,23.19,0.0,979.24,-0.001,,
2024-04-29 22:44:00,25.69,88.0,3.366,4.848,137.2,17.56,0.0,979.199,-0.002,,
2024-04-29 22:45:00,25.69,88.0,2.74,3.798,122.4,13.14,0.0,979.17,-0.001,,
2024-04-29 22:46:00,25.69,88.0,3.012,3.699,118.8,8.25,0.0,979.154,-0.002,,
2024-04-29 22:47:00,25.69,88.0,2.723,3.815,124.4,21.44,0.0,979.125,-0.001,,
2024-04-29 22:48:00,25.69,88.0,2.882,3.949,120.8,17.33,0.0,979.111,-0.001,,
2024-04-29 22:49:00,25.69,88.0,3.191,3.798,109.8,25.83,0.0,979.088,-0.002,,
2024-04-29 22:50:00,25.69,88.0,2.982,3.432,117.4,8.27,0.0,979.093,-0.001,,
2024-04-29 22:51:00,25.69,88.0,3.087,3.898,115.1,14.87,0.0,979.09,-0.001,,
2024-04-29 22:52:00,25.69,88.0,2.644,3.432,121.5,14.07,0.0,979.093,-0.001,,
2024-04-29 22:53:00,25.69,88.1,2.083,2.965,108.0,17.47,0.0,979.096,-0.001,,
2024-04-29 22:54:00,25.69,88.1,3.152,3.964,112.4,14.81,0.0,979.11,-0.001,,
2024-04-29 22:55:00,25.69,88.2,3.631,4.682,111.3,9.19,0.0,979.127,-0.002,,
2024-04-29 22:56:00,25.69,88.2,3.249,4.248,122.9,11.04,0.0,979.128,-0.002,,
2024-04-29 22:57:00,25.69,88.2,2.618,2.965,119.1,24.28,0.0,979.133,-0.001,,
2024-04-29 22:58:00,25.69,88.2,3.125,3.432,119.8,11.97,0.0,979.127,-0.001,,
2024-04-29 22:59:00,25.69,88.2,3.237,3.832,120.3,4.677,0.0,979.098,-0.001,,
2024-04-29 23:00:00,25.69,88.3,3.035,3.949,116.1,12.48,0.0,979.069,-0.001,,
2024-04-29 23:01:00,25.69,88.3,2.577,3.215,117.3,11.15,0.0,979.064,-0.001,,
2024-04-29 23:02:00,25.67,88.3,2.718,3.516,108.1,14.94,0.0,979.041,-0.002,,
2024-04-29 23:03:00,25.65,88.4,3.907,4.432,105.8,9.74,0.0,979.01,-0.001,,
2024-04-29 23:04:00,25.64,88.5,3.815,4.949,111.9,11.25,0.0,979.023,-0.001,,
2024-04-29 23:05:00,25.64,88.5,2.973,4.282,109.2,12.56,0.0,979.031,-0.001,,
2024-04-29 23:06:00,25.64,88.5,3.563,4.481,107.2,6.497,0.0,979.057,-0.001,,
2024-04-29 23:07:00,25.64,88.5,3.213,3.964,103.0,12.38,0.0,979.065,-0.002,,
2024-04-29 23:08:00,25.64,88.5,3.415,4.248,116.5,6.799,0.0,979.063,-0.001,,
2024-04-29 23:09:00,25.65,88.6,1.977,2.582,114.9,5.619,0.0,979.086,-0.002,,
2024-04-29 23:10:00,25.64,88.6,3.24,3.565,119.6,8.54,0.0,979.107,-0.001,,
2024-04-29 23:11:00,25.64,88.6,3.113,4.231,119.1,12.6,0.0,979.126,-0.002,,
2024-04-29 23:12:00,25.64,88.7,2.684,3.749,132.5,18.65,0.0,979.152,-0.001,,
2024-04-29 23:13:00,25.6,88.8,2.832,3.648,117.8,21.89,0.0,979.142,-0.001,,
2024-04-29 23:14:00,25.6,88.9,3.381,4.248,112.1,16.69,0.0,979.135,-0.001,,
2024-04-29 23:15:00,25.6,88.9,3.118,3.981,121.7,13.22,0.0,979.129,-0.001,,
2024-04-29 23:16:00,25.6,89.0,3.665,4.648,108.4,14.77,0.0,979.136,-0.001,,
2024-04-29 23:17:00,25.6,89.1,2.465,3.349,122.1,14.2,0.0,979.13,-0.002,,
2024-04-29 23:18:00,25.6,89.1,2.654,3.849,125.2,20.89,0.0,979.14,-0.001,,
2024-04-29 23:19:00,25.58,89.1,3.096,3.898,117.5,10.54,0.0,979.12,-0.001,,
2024-04-29 23:20:00,25.55,89.1,2.749,4.131,124.9,20.14,0.0,979.107,-0.001,,
2024-04-29 23:21:00,25.55,89.2,2.994,3.349,112.8,12.16,0.0,979.108,-0.001,,
2024-04-29 23:22:00,25.55,89.2,2.283,2.882,121.0,22.4,0.0,979.108,-0.001,,
2024-04-29 23:23:00,25.55,89.3,2.219,2.798,112.3,11.68,0.0,979.116,-0.001,,
2024-04-29 23:24:00,25.55,89.3,3.208,3.533,116.2,9.81,0.0,979.125,-0.002,,
2024-04-29 23:25:00,25.51,89.4,2.149,3.215,112.2,17.4,0.0,979.14,-0.002,,
2024-04-29 23:26:00,25.51,89.5,3.235,3.964,120.9,12.91,0.0,979.124,-0.001,,
2024-04-29 23:27:00,25.51,89.6,2.174,2.849,115.4,10.96,0.0,979.133,0.0,,
2024-04-29 23:28:00,25.51,89.6,3.23,4.131,119.3,16.67,0.0,979.12,-0.002,,
2024-04-29 23:29:00,25.51,89.7,2.101,2.732,111.2,14.63,0.0,979.114,-0.001,,
2024-04-29 23:30:00,25.51,89.7,2.152,2.832,127.1,15.85,0.0,979.132,-0.001,,
2024-04-29 23:31:00,25.51,89.7,2.123,2.798,127.8,11.93,0.0,979.139,-0.002,,
2024-04-29 23:32:00,25.47,89.7,2.502,3.082,121.7,8.89,0.0,979.141,-0.002,,
2024-04-29 23:33:00,25.46,89.9,3.052,3.715,120.7,17.89,0.0,979.121,-0.002,,
2024-04-29 23:34:00,25.46,89.9,1.89,2.499,124.4,15.99,0.0,979.12,-0.001,,
2024-04-29 23:35:00,25.46,89.9,1.346,1.649,121.3,15.45,0.0,979.146,-0.001,,
2024-04-29 23:36:00,25.46,89.9,1.731,2.599,116.6,20.08,0.0,979.151,-0.001,,
2024-04-29 23:37:00,25.46,89.9,2.191,2.849,125.6,21.42,0.0,979.14,-0.002,,
2024-04-29 23:38:00,25.46,89.9,1.654,2.683,129.1,11.44,0.0,979.158,-0.001,,
2024-04-29 23:39:00,25.46,90.0,1.924,3.866,94.1,24.39,0.0,979.174,-0.002,,
2024-04-29 23:40:00,25.46,90.0,1.544,2.666,110.4,22.37,0.0,979.188,-0.002,,
2024-04-29 23:41:00,25.47,90.0,2.004,2.982,114.0,16.92,0.0,979.193,-0.001,,
2024-04-29 23:42:00,25.51,90.0,2.196,2.465,122.2,25.04,0.0,979.189,-0.001,,
2024-04-29 23:43:00,25.51,90.0,1.768,2.2,132.7,13.74,0.0,979.165,-0.001,,
2024-04-29 23:44:00,25.51,90.1,2.23,3.415,116.8,5.519,0.0,979.141,-0.001,,
2024-04-29 23:45:00,25.51,90.2,2.994,3.798,118.2,20.98,0.0,979.124,-0.001,,
2024-04-29 23:46:00,25.51,90.2,1.958,3.116,117.4,10.1,0.0,979.126,-0.001,,
2024-04-29 23:47:00,25.51,90.2,2.829,3.283,132.5,15.03,0.0,979.126,-0.001,,
2024-04-29 23:48:00,25.51,90.2,1.907,2.582,126.5,24.98,0.0,979.127,-0.001,,
2024-04-29 23:49:00,25.51,90.3,2.943,3.432,126.2,8.5,0.0,979.142,-0.001,,
2024-04-29 23:50:00,25.51,90.3,2.941,3.465,131.1,17.51,0.0,979.122,-0.001,,
2024-04-29 23:51:00,25.51,90.3,2.754,3.398,137.4,16.84,0.0,979.096,-0.001,,
2024-04-29 23:52:00,25.51,90.2,2.39,3.082,126.8,25.36,0.0,979.098,-0.001,,
2024-04-29 23:53:00,25.51,90.2,2.035,2.666,136.3,13.7,0.0,979.088,-0.001,,
2024-04-29 23:54:00,25.51,90.2,2.108,2.582,132.2,12.52,0.0,979.084,-0.002,,
2024-04-29 23:55:00,25.51,90.3,1.488,2.049,134.4,29.19,0.0,979.077,-0.002,,
2024-04-29 23:56:00,25.51,90.3,2.441,3.533,115.6,16.15,0.0,979.081,-0.001,,
2024-04-29 23:57:00,25.51,90.4,1.564,3.148,129.5,42.81,0.0,979.089,-0.001,,
2024-04-29 23:58:00,25.51,90.4,2.321,3.715,104.0,9.61,0.0,979.091,-0.001,,
2024-04-29 23:59:00,25.51,90.5,3.393,4.099,118.0,14.78,0.0,979.088,-0.001,,
2024-04-30 00:00:00,25.51,90.6,1.535,2.315,102.9,12.5,0.0,979.08,-0.001,,
2024-04-30 00:01:00,25.51,90.6,1.814,2.45,124.0,25.53,0.0,979.062,-0.001,,
2024-04-30 00:02:00,25.51,90.6,1.688,2.166,101.1,22.6,0.0,979.049,-0.001,,
2024-04-30 00:03:00,25.51,90.6,2.443,3.432,112.0,12.23,0.0,979.017,-0.001,,
2024-04-30 00:04:00,25.51,90.7,3.341,3.766,111.6,7.759,0.0,978.992,-0.001,,
2024-04-30 00:05:00,25.51,90.6,2.407,2.815,86.9,17.68,0.0,978.961,-0.001,,
2024-04-30 00:06:00,25.51,90.6,2.705,3.082,103.7,16.26,0.0,978.95,-0.001,,
2024-04-30 00:07:00,25.51,90.6,2.965,3.398,106.2,17.2,0.0,978.926,-0.001,,
2024-04-30 00:08:00,25.55,90.6,1.683,2.183,91.8,22.37,0.0,978.896,-0.001,,
2024-04-30 00:09:00,25.55,90.6,1.253,2.215,88.7,22.91,0.0,978.881,-0.001,,
2024-04-30 00:10:00,25.55,90.5,1.267,2.183,90.8,15.58,0.0,978.85,0.0,,
2024-04-30 00:11:00,25.55,90.5,2.241,2.499,80.7,26.64,0.0,978.824,-0.001,,
2024-04-30 00:12:00,25.55,90.5,1.875,2.649,94.5,20.97,0.0,978.81,-0.001,,
2024-04-30 00:13:00,25.55,90.4,1.802,2.465,101.2,15.53,0.0,978.789,-0.001,,
2024-04-30 00:14:00,25.56,90.4,2.043,2.95,98.9,14.0,0.0,978.768,-0.001,,
2024-04-30 00:15:00,25.55,90.4,1.494,2.7,94.7,29.21,0.0,978.749,-0.001,,
2024-04-30 00:16:00,25.55,90.5,2.434,3.165,87.8,19.74,0.0,978.736,-0.001,,
2024-04-30 00:17:00,25.57,90.4,2.202,2.582,118.6,7.197,0.0,978.724,-0.001,,
2024-04-30 00:18:00,25.6,90.4,2.237,3.215,109.4,15.43,0.0,978.711,-0.001,,
2024-04-30 00:19:00,25.6,90.4,2.338,3.082,94.8,14.67,0.0,978.708,-0.001,,
2024-04-30 00:20:00,25.6,90.4,2.055,2.533,105.3,25.43,0.0,978.701,-0.002,,
2024-04-30 00:21:00,25.6,90.3,3.341,4.332,100.2,8.42,0.0,978.697,-0.001,,
2024-04-30 00:22:00,25.62,90.3,4.748,6.047,105.3,10.64,0.0,978.686,-0.001,,
2024-04-30 00:23:00,25.64,90.3,3.815,5.199,98.6,17.81,0.0,978.69,-0.002,,
2024-04-30 00:24:00,25.65,90.2,3.696,5.131,120.4,11.87,0.0,978.657,-0.001,,
2024-04-30 00:25:00,25.65,90.2,2.705,4.949,91.6,21.0,0.0,978.667,-0.001,,
2024-04-30 00:26:00,25.66,90.1,2.555,3.298,96.3,18.53,0.0,978.677,-0.001,,
2024-04-30 00:27:00,25.69,90.1,2.61,3.548,99.6,16.93,0.0,978.675,-0.001,,
2024-04-30 00:28:00,25.69,90.1,2.657,3.165,96.6,34.84,0.0,978.666,-0.001,,
2024-04-30 00:29:00,25.69,90.1,3.24,4.116,117.8,9.78,0.0,978.652,-0.001,,
