Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WDIR_flag,WDIR_avg_flag
2024-02-05 00:28:00,20.13,94.4,2.057,3.165,302.5,10.93,0.0,976.745,-0.002,,,,
2024-02-05 00:29:00,20.13,94.5,2.474,2.982,297.9,17.84,0.0,976.742,-0.002,,,,
2024-02-05 00:30:00,20.13,94.5,2.074,2.649,320.7,15.51,0.0,976.75,-0.002,,,,
2024-02-05 00:31:00,20.13,94.5,2.649,3.631,311.4,13.39,0.0,976.748,-0.002,,,,
2024-02-05 00:32:00,20.13,94.5,1.482,1.933,296.5,19.35,0.0,976.752,-0.001,,,,
2024-02-05 00:33:00,20.13,94.5,2.508,3.182,307.2,9.87,0.0,976.749,-0.002,,,,
2024-02-05 00:34:00,20.13,94.7,2.094,2.798,305.7,23.38,0.0,976.749,-0.002,,,,
2024-02-05 00:35:00,20.13,94.7,2.038,2.433,309.3,21.34,0.0,976.742,-0.002,,,,
2024-02-05 00:36:00,20.12,94.7,1.596,2.2,310.6,8.24,0.0,976.727,-0.001,,,,
2024-02-05 00:37:00,20.12,94.7,2.366,3.116,300.6,12.7,0.0,976.721,-0.001,,,,
2024-02-05 00:38:00,20.17,94.8,2.008,2.548,290.0,20.97,0.0,976.718,-0.001,,,,
2024-02-05 00:39:00,20.17,94.7,1.907,3.148,299.5,22.86,0.0,976.717,-0.001,,,,
2024-02-05 00:40:00,20.17,94.7,2.324,2.715,314.1,13.65,0.0,976.722,-0.002,,,,
2024-02-05 00:41:00,20.17,94.6,1.758,2.683,296.8,23.14,0.0,976.724,-0.002,,,,
2024-02-05 00:42:00,20.16,94.6,1.872,2.399,307.4,17.92,0.0,976.719,-0.001,,,,
2024-02-05 00:43:00,20.17,94.6,1.821,2.366,305.3,21.55,0.0,976.713,-0.002,,,,
2024-02-05 00:44:00,20.17,94.6,1.916,2.565,314.9,13.14,0.0,976.708,-0.001,,,,
2024-02-05 00:45:00,20.16,94.7,1.744,2.783,318.6,25.06,0.0,976.709,-0.002,,,,
2024-02-05 00:46:00,20.16,94.7,2.154,3.182,301.2,19.53,0.0,976.71,-0.002,,,,
2024-02-05 00:47:00,20.16,94.7,2.154,3.631,310.2,26.14,0.0,976.706,-0.001,,,,
2024-02-05 00:48:00,20.16,94.7,2.366,3.182,306.1,22.73,0.0,976.699,-0.001,,,,
2024-02-05 00:49:00,20.16,94.8,1.986,3.199,311.0,23.47,0.0,976.655,-0.002,,,,
2024-02-05 00:50:00,20.16,94.7,2.127,2.649,302.0,12.62,0.0,976.674,-0.001,,,,
2024-02-05 00:51:00,20.16,94.8,2.132,3.033,305.8,12.96,0.0,976.678,-0.001,,,,
2024-02-05 00:52:00,20.16,94.9,2.876,3.599,313.2,17.22,0.0,976.672,-0.001,,,,
2024-02-05 00:53:00,20.16,95.0,1.7,2.315,318.0,27.62,0.0,976.678,-0.001,,,,
2024-02-05 00:54:00,20.16,94.7,1.261,1.683,308.3,28.41,0.0,976.689,-0.002,,,,
2024-02-05 00:55:00,20.16,94.7,2.025,2.7,298.8,13.21,0.0,976.684,-0.001,,,,
2024-02-05 00:56:00,20.16,94.8,2.035,3.033,317.6,17.13,0.0,976.683,-0.001,,,,
2024-02-05 00:57:00,20.16,94.9,1.863,2.815,312.2,17.62,0.0,976.681,-0.002,,,,
2024-02-05 00:58:00,20.16,95.0,1.459,1.683,312.1,21.0,0.0,976.695,-0.001,,,,
2024-02-05 00:59:00,20.16,95.1,1.943,2.866,303.6,14.89,0.0,976.696,-0.001,,,,
2024-02-05 01:00:00,20.16,95.1,2.077,2.298,300.0,14.85,0.0,976.692,-0.002,,,,
2024-02-05 01:01:00,20.13,95.0,1.882,2.933,294.1,16.36,0.0,976.693,-0.002,,,,
2024-02-05 01:02:00,20.12,95.1,1.71,2.999,300.5,10.74,0.0,976.691,-0.001,,,,
2024-02-05 01:03:00,20.13,95.3,1.503,1.766,296.1,15.3,0.0,976.707,-0.002,,,,
2024-02-05 01:04:00,20.1,95.3,2.161,2.798,310.1,12.7,0.0,976.707,-0.001,,,,
2024-02-05 01:05:00,20.09,95.3,1.255,1.499,307.2,11.78,0.0,976.723,-0.002,,,,
2024-02-05 01:06:00,20.09,95.4,1.964,2.95,293.4,16.89,0.0,976.723,-0.001,,,,
2024-02-05 01:07:00,20.04,95.5,2.149,2.815,302.5,8.5,0.0,976.72,-0.002,,,,
2024-02-05 01:08:00,20.03,95.5,1.535,2.1,314.7,23.35,0.0,976.729,-0.002,,,,
2024-02-05 01:09:00,20.03,95.5,2.11,2.95,319.5,18.33,0.0,976.718,-0.001,,,,
2024-02-05 01:10:00,19.98,95.6,1.863,2.465,300.2,22.72,0.0,976.714,-0.002,,,,
2024-02-05 01:11:00,19.98,95.6,2.661,3.116,303.1,16.23,0.0,976.711,-0.001,,,,
2024-02-05 01:12:00,19.98,95.7,2.263,3.048,316.9,13.5,0.0,976.7,-0.001,,,,
2024-02-05 01:13:00,19.99,95.8,2.025,2.95,302.9,24.73,0.0,976.688,-0.002,,,,
2024-02-05 01:14:00,19.97,95.7,1.268,1.965,326.4,27.2,0.0,976.691,-0.001,,,,
2024-02-05 01:15:00,19.94,95.8,2.496,3.315,306.8,12.1,0.0,976.681,-0.002,,,,
2024-02-05 01:16:00,19.94,95.8,2.154,3.131,311.4,15.73,0.0,976.666,-0.001,,,,
2024-02-05 01:17:00,19.94,95.8,1.911,2.899,306.4,11.3,0.0,976.651,-0.002,,,,
2024-02-05 01:18:00,19.94,95.9,2.45,2.882,308.6,9.83,0.0,976.64,-0.002,,,,
2024-02-05 01:19:00,19.94,95.9,2.227,3.116,301.3,20.3,0.0,976.631,-0.002,,,,
2024-02-05 01:20:00,19.95,95.9,2.154,3.283,322.7,20.26,0.0,976.626,-0.001,,,,
2024-02-05 01:21:00,19.95,95.9,1.858,2.649,305.5,24.85,0.0,976.613,-0.002,,,,
2024-02-05 01:22:00,19.94,95.8,1.882,2.533,304.1,6.54,0.0,976.579,-0.002,,,,
2024-02-05 01:23:00,19.94,95.8,1.885,2.399,311.2,13.45,0.0,976.544,-0.002,,,,
2024-02-05 01:24:00,19.91,95.8,1.508,2.2,303.3,14.91,0.0,976.52,-0.001,,,,
2024-02-05 01:25:00,19.89,95.7,1.794,2.266,306.7,12.05,0.0,976.503,-0.001,,,,
2024-02-05 01:26:00,19.9,95.8,2.057,2.95,304.7,14.09,0.0,976.491,-0.001,,,,
2024-02-05 01:27:00,19.9,96.0,2.117,2.382,294.0,10.07,0.0,976.473,-0.001,,,,
2024-02-05 01:28:00,19.89,96.1,2.013,2.649,314.3,11.32,0.0,976.464,-0.002,,,,
2024-02-05 01:29:00,19.89,96.0,1.785,2.117,312.5,17.36,0.0,976.457,-0.002,,,,
2024-02-05 01:30:00,19.85,96.0,1.511,2.582,310.5,16.39,0.0,976.444,-0.001,,,,
2024-02-05 01:31:00,19.86,96.0,1.805,2.132,305.0,16.73,0.0,976.445,-0.001,,,,
2024-02-05 01:32:00,19.81,96.0,2.276,2.849,299.4,9.36,0.0,976.428,-0.001,,,,
2024-02-05 01:33:00,19.8,96.2,1.811,2.283,289.2,10.52,0.0,976.423,-0.001,,,,
2024-02-05 01:34:00,19.8,96.2,1.345,1.799,295.8,13.4,0.0,976.4,-0.001,,,,
2024-02-05 01:35:00,19.79,96.3,1.552,1.982,304.4,12.42,0.0,976.386,-0.001,,,,
2024-02-05 01:36:00,19.76,96.3,1.663,2.149,297.0,24.5,0.0,976.372,-0.002,,,,
2024-02-05 01:37:00,19.75,96.3,1.647,2.366,297.3,15.76,0.0,976.367,-0.001,,,,
2024-02-05 01:38:00,19.71,96.3,1.192,1.715,295.3,22.54,0.0,976.358,-0.001,,,,
2024-02-05 01:39:00,19.71,96.4,1.397,2.033,310.8,19.3,0.0,976.336,-0.002,,,,
2024-02-05 01:40:00,19.66,96.5,1.688,2.315,303.3,14.07,0.0,976.333,-0.001,,,,
2024-02-05 01:41:00,19.67,96.6,1.246,1.632,293.1,9.19,0.0,976.329,-0.001,,,,
2024-02-05 01:42:00,19.67,96.6,1.057,1.749,306.3,25.59,0.0,976.334,-0.001,,,,
2024-02-05 01:43:00,19.63,96.6,1.241,2.215,287.9,12.0,0.0,976.324,-0.001,,,,
2024-02-05 01:44:00,19.61,96.6,0.808,1.166,310.5,27.09,0.0,976.324,-0.002,,,,
2024-02-05 01:45:00,19.57,96.6,0.842,1.2,298.2,20.46,0.0,976.329,-0.002,,,,
2024-02-05 01:46:00,19.58,96.7,1.542,1.965,313.0,9.54,0.0,976.32,-0.002,,,,
2024-02-05 01:47:00,19.54,96.8,1.661,2.083,298.3,3.668,0.0,976.313,-0.002,,,,
2024-02-05 01:48:00,19.53,96.9,1.341,2.232,298.0,20.25,0.0,976.322,-0.002,,,,
2024-02-05 01:49:00,19.53,96.8,1.108,1.465,303.6,17.38,0.0,976.299,-0.002,,,,
2024-02-05 01:50:00,19.49,96.9,1.464,1.715,302.1,11.93,0.0,976.286,-0.002,,,,
2024-02-05 01:51:00,19.48,96.9,1.083,1.816,303.3,7.436,0.0,976.295,-0.002,,,,
2024-02-05 01:52:00,19.44,96.9,1.753,2.016,302.6,2.641,0.0,976.294,-0.001,,,,
2024-02-05 01:53:00,19.44,97.0,1.841,2.548,294.9,14.85,0.0,976.294,-0.002,,,,
2024-02-05 01:54:00,19.41,97.0,1.921,2.482,303.1,7.166,0.0,976.282,-0.002,,,,
2024-02-05 01:55:00,19.39,97.1,1.178,2.249,285.9,24.85,0.0,976.278,-0.002,,,,
2024-02-05 01:56:00,19.39,97.2,1.443,2.1,280.9,14.35,0.0,976.275,-0.002,,,,
2024-02-05 01:57:00,19.37,97.2,1.601,2.016,296.4,11.31,0.0,976.259,-0.002,,,,
2024-02-05 01:58:00,19.35,97.3,1.692,2.366,303.6,21.28,0.0,976.25,-0.001,,,,
2024-02-05 01:59:00,19.34,97.3,1.649,2.249,303.3,15.94,0.0,976.252,-0.002,,,,
2024-02-05 02:00:00,19.3,97.3,1.005,1.566,298.8,20.29,0.0,976.241,-0.001,,,,
2024-02-05 02:01:00,19.3,97.3,1.285,2.1,298.1,11.87,0.0,976.246,-0.002,,,,
2024-02-05 02:02:00,19.26,97.3,1.54,1.916,297.5,25.35,0.0,976.228,-0.002,,,,
2024-02-05 02:03:00,19.25,97.4,1.533,1.999,300.5,9.55,0.0,976.227,-0.001,,,,
2024-02-05 02:04:00,19.26,97.4,2.132,2.982,298.8,22.96,0.0,976.233,-0.002,,,,
2024-02-05 02:05:00,19.26,97.6,1.6,2.033,310.7,14.6,0.0,976.241,-0.001,,,,
2024-02-05 02:06:00,19.25,97.6,1.38,1.683,304.3,7.828,0.0,976.251,-0.002,,,,
2024-02-05 02:07:00,19.22,97.7,1.511,1.916,311.1,26.79,0.0,976.255,-0.002,,,,
2024-02-05 02:08:00,19.21,97.6,1.658,1.899,332.1,22.12,0.0,976.255,-0.002,,,,
2024-02-05 02:09:00,19.21,97.6,1.263,2.366,294.7,19.8,0.0,976.268,-0.002,,,,
2024-02-05 02:10:00,19.17,97.6,1.413,1.649,304.8,17.8,0.0,976.273,-0.002,,,,
2024-02-05 02:11:00,19.16,97.6,2.139,2.832,300.4,6.378,0.0,976.288,-0.002,,,,
2024-02-05 02:12:00,19.17,97.7,1.42,2.2,314.6,18.57,0.0,976.298,-0.001,,,,
2024-02-05 02:13:00,19.12,97.7,2.468,3.033,314.2,13.15,0.0,976.305,-0.002,,,,
2024-02-05 02:14:00,19.12,97.9,2.372,3.266,310.8,12.27,0.0,976.32,-0.002,,,,
2024-02-05 02:15:00,19.12,97.9,1.399,2.149,319.3,23.32,0.0,976.344,-0.002,,,,
2024-02-05 02:16:00,19.12,97.9,1.149,1.516,310.4,24.68,0.0,976.35,-0.001,,,,
2024-02-05 02:17:00,19.12,97.9,1.802,2.433,308.1,17.44,0.0,976.37,-0.002,,,,
2024-02-05 02:18:00,19.12,98.0,2.139,3.599,315.0,21.93,0.0,976.362,-0.002,,,,
2024-02-05 02:19:00,19.12,98.0,1.788,2.666,313.9,24.89,0.0,976.374,-0.001,,,,
2024-02-05 02:20:00,19.12,98.0,2.434,2.798,324.9,27.84,0.0,976.374,-0.002,,,,
2024-02-05 02:21:00,19.12,98.1,2.548,3.249,312.8,16.05,0.0,976.374,-0.001,,,,
2024-02-05 02:22:00,19.12,98.1,2.149,2.382,323.9,11.68,0.0,976.387,-0.001,,,,
2024-02-05 02:23:00,19.12,98.1,1.411,1.799,318.2,16.9,0.0,976.391,-0.001,,,,
2024-02-05 02:24:00,19.12,98.1,1.513,1.882,322.3,7.962,0.0,976.41,-0.002,,,,
2024-02-05 02:25:00,19.09,98.1,1.977,2.516,313.2,12.89,0.0,976.414,-0.001,,,,
2024-02-05 02:26:00,19.07,98.1,1.797,2.249,306.7,11.74,0.0,976.406,-0.002,,,,
2024-02-05 02:27:00,19.08,98.1,2.297,3.182,311.0,9.39,0.0,976.383,-0.001,,,,
2024-02-05 02:28:00,19.07,98.1,1.897,2.533,322.5,21.78,0.0,976.352,-0.002,,,,
2024-02-05 02:29:00,19.07,98.1,1.557,2.183,312.4,15.36,0.0,976.336,-0.001,,,,
2024-02-05 02:30:00,19.08,98.1,1.219,1.766,313.1,9.65,0.0,976.336,-0.001,,,,
2024-02-05 02:31:00,19.05,98.0,2.261,3.082,332.9,17.63,0.0,976.317,-0.002,,,,
2024-02-05 02:32:00,19.03,98.0,1.828,3.016,309.3,33.04,0.0,976.314,-0.001,,,,
2024-02-05 02:33:00,19.02,97.9,1.481,1.999,305.7,27.23,0.0,976.325,-0.002,,,,
2024-02-05 02:34:00,18.98,97.8,1.972,2.849,306.6,9.31,0.0,976.314,-0.001,,,,
2024-02-05 02:35:00,18.98,97.8,1.7,2.266,311.5,22.67,0.0,976.308,-0.002,,,,
2024-02-05 02:36:00,18.98,97.8,1.632,2.1,321.8,13.79,0.0,976.31,-0.001,,,,
2024-02-05 02:37:00,18.93,97.8,2.105,2.683,326.1,13.68,0.0,976.311,-0.002,,,,
2024-02-05 02:38:00,18.94,97.7,1.982,2.7,317.3,15.12,0.0,976.321,-0.001,,,,
2024-02-05 02:39:00,18.9,97.7,1.799,2.399,320.6,17.6,0.0,976.322,-0.002,,,,
2024-02-05 02:40:00,18.89,97.6,1.227,2.232,306.7,17.22,0.0,976.331,-0.001,,,,
2024-02-05 02:41:00,18.86,97.5,1.474,2.433,320.9,9.96,0.0,976.318,-0.001,,,,
2024-02-05 02:42:00,18.85,97.5,1.43,2.249,308.8,27.08,0.0,976.327,-0.002,,,,
2024-02-05 02:43:00,18.8,97.4,1.363,1.916,308.6,20.0,0.0,976.326,-0.001,,,,
2024-02-05 02:44:00,18.8,97.4,1.557,2.066,324.3,25.61,0.0,976.326,-0.002,,,,
2024-02-05 02:45:00,18.75,97.4,2.283,3.499,315.8,17.96,0.0,976.32,-0.002,,,,
2024-02-05 02:46:00,18.74,97.2,2.132,2.982,316.6,23.23,0.0,976.297,-0.002,,,,
2024-02-05 02:47:00,18.71,97.1,2.055,2.649,303.8,19.87,0.0,976.298,-0.001,,,,
2024-02-05 02:48:00,18.71,97.1,2.03,2.666,318.8,9.23,0.0,976.309,-0.002,,,,
2024-02-05 02:49:00,18.66,97.0,2.276,2.882,315.7,15.44,0.0,976.308,-0.002,,,,
2024-02-05 02:50:00,18.66,97.0,1.977,3.415,328.1,18.15,0.0,976.298,-0.001,,,,
2024-02-05 02:51:00,18.62,96.8,1.192,2.266,333.6,29.65,0.0,976.295,-0.002,,,,
2024-02-05 02:52:00,18.62,96.8,1.319,2.149,317.0,12.84,0.0,976.287,-0.002,,,,
2024-02-05 02:53:00,18.59,96.7,1.86,2.582,328.3,18.12,0.0,976.273,-0.002,,,,
2024-02-05 02:54:00,18.57,96.7,1.95,2.382,322.9,15.14,0.0,976.263,-0.002,,,,
2024-02-05 02:55:00,18.54,96.7,2.434,4.032,324.9,12.01,0.0,976.246,-0.001,,,,
2024-02-05 02:56:00,18.53,96.7,1.907,2.683,314.1,22.1,0.0,976.223,-0.002,,,,
2024-02-05 02:57:00,18.49,96.6,1.6,2.166,325.7,9.29,0.0,976.204,-0.002,,,,
2024-02-05 02:58:00,18.48,96.5,1.952,2.849,330.1,23.23,0.0,976.187,-0.002,,,,
2024-02-05 02:59:00,18.43,96.5,1.488,2.298,320.4,15.52,0.0,976.172,-0.001,,,,
2024-02-05 03:00:00,18.42,96.5,1.6,2.482,312.9,25.92,0.0,976.167,-0.002,,,,
2024-02-05 03:01:00,18.39,96.5,0.933,1.566,315.4,27.95,0.0,976.158,-0.001,,,,
2024-02-05 03:02:00,18.38,96.5,1.45,1.783,304.9,15.19,0.0,976.133,-0.002,,,,
2024-02-05 03:03:00,18.34,96.5,1.438,1.783,316.9,14.77,0.0,976.121,-0.002,,,,
2024-02-05 03:04:00,18.34,96.4,1.544,2.066,301.8,23.41,0.0,976.111,-0.002,,,,
2024-02-05 03:05:00,18.3,96.3,1.158,1.549,316.5,31.6,0.0,976.106,-0.001,,,,
2024-02-05 03:06:00,18.29,96.4,1.039,1.7,315.9,19.58,0.0,976.11,-0.002,,,,
2024-02-05 03:07:00,18.28,96.4,1.069,1.516,303.9,15.38,0.0,976.095,-0.002,,,,
2024-02-05 03:08:00,18.25,96.4,1.141,1.766,313.1,9.83,0.0,976.078,-0.002,,,,
2024-02-05 03:09:00,18.22,96.4,1.355,1.7,309.5,19.71,0.0,976.069,-0.002,,,,
2024-02-05 03:10:00,18.21,96.4,1.216,1.632,314.9,19.46,0.0,976.078,-0.001,,,,
2024-02-05 03:11:00,18.17,96.4,1.433,2.016,304.1,14.16,0.0,976.08,-0.002,,,,
2024-02-05 03:12:00,18.16,96.5,1.46,2.033,307.5,19.04,0.0,976.065,-0.002,,,,
2024-02-05 03:13:00,18.12,96.4,1.057,1.35,294.8,14.89,0.0,976.058,-0.002,,,,
2024-02-05 03:14:00,18.09,96.3,1.28,1.766,311.6,14.07,0.0,976.048,-0.002,,,,
2024-02-05 03:15:00,18.05,96.3,1.319,1.833,309.5,14.73,0.0,976.047,-0.001,,,,
2024-02-05 03:16:00,18.02,96.5,1.083,1.284,305.6,17.13,0.0,976.052,-0.002,,,,
2024-02-05 03:17:00,18.03,96.7,1.736,2.349,311.9,10.07,0.0,976.064,-0.001,,,,
2024-02-05 03:18:00,18.03,96.9,1.35,1.7,300.9,8.98,0.0,976.072,-0.001,,,,
2024-02-05 03:19:00,17.99,96.9,1.556,1.95,306.0,8.65,0.0,976.079,-0.001,,,,
2024-02-05 03:20:00,17.99,97.0,1.749,1.965,296.4,18.86,0.0,976.092,-0.002,,,,
2024-02-05 03:21:00,17.96,97.1,2.026,2.416,305.1,9.86,0.0,976.11,-0.002,,,,
2024-02-05 03:22:00,17.94,97.1,1.527,1.916,314.6,14.8,0.0,976.129,-0.002,,,,
2024-02-05 03:23:00,17.9,97.1,1.846,2.249,302.9,11.78,0.0,976.159,-0.002,,,,
2024-02-05 03:24:00,17.9,97.2,1.851,2.433,303.4,8.45,0.0,976.182,-0.001,,,,
2024-02-05 03:25:00,17.89,97.4,1.399,1.7,303.9,15.09,0.0,976.193,-0.001,,,,
2024-02-05 03:26:00,17.85,97.4,1.547,2.033,311.4,19.48,0.0,976.2,-0.002,,,,
2024-02-05 03:27:00,17.85,97.6,1.139,1.916,306.4,18.37,0.0,976.216,-0.001,,,,
2024-02-05 03:28:00,17.84,97.6,1.333,1.916,308.4,14.78,0.0,976.232,-0.001,,,,
2024-02-05 03:29:00,17.83,97.6,1.153,1.6,300.8,10.28,0.0,976.25,-0.002,,,,
2024-02-05 03:30:00,17.8,97.6,1.841,2.866,298.6,11.19,0.0,976.255,-0.002,,,,
2024-02-05 03:31:00,17.8,97.8,1.617,2.349,314.0,14.26,0.0,976.264,-0.001,,,,
2024-02-05 03:32:00,17.79,97.8,1.952,2.332,303.8,9.88,0.0,976.263,-0.001,,,,
2024-02-05 03:33:00,17.75,97.8,1.841,2.132,298.2,13.78,0.0,976.28,-0.002,,,,
2024-02-05 03:34:00,17.75,97.9,1.899,2.866,302.3,11.37,0.0,976.298,-0.002,,,,
2024-02-05 03:35:00,17.75,97.9,1.6,2.582,305.2,19.0,0.0,976.293,-0.002,,,,
2024-02-05 03:36:00,17.74,97.9,1.069,1.6,312.3,13.99,0.0,976.289,-0.002,,,,
2024-02-05 03:37:00,17.71,97.9,1.749,2.582,306.1,18.04,0.0,976.279,-0.002,,,,
2024-02-05 03:38:00,17.7,97.9,1.299,1.882,294.3,11.27,0.0,976.288,-0.001,,,,
2024-02-05 03:39:00,17.66,97.9,1.397,1.867,297.7,6.128,0.0,976.289,-0.002,,,,
2024-02-05 03:40:00,17.66,97.9,0.942,1.399,294.6,14.43,0.0,976.299,-0.001,,,,
2024-02-05 03:41:00,17.63,97.9,1.294,2.049,312.4,15.07,0.0,976.323,-0.001,,,,
2024-02-05 03:42:00,17.61,97.9,1.272,1.95,297.9,19.4,0.0,976.329,-0.001,,,,
2024-02-05 03:43:00,17.61,98.0,1.788,2.1,301.3,7.997,0.0,976.341,-0.003,,,,
2024-02-05 03:44:00,17.59,98.0,1.277,2.083,305.6,14.22,0.0,976.348,-0.001,,,,
2024-02-05 03:45:00,17.57,98.0,1.771,2.416,292.5,11.0,0.0,976.355,-0.002,,,,
2024-02-05 03:46:00,17.55,97.9,1.333,2.083,308.4,14.38,0.0,976.361,-0.001,,,,
2024-02-05 03:47:00,17.52,97.9,1.244,2.183,295.2,17.34,0.0,976.372,-0.002,,,,
2024-02-05 03:48:00,17.52,98.0,0.93,1.6,308.9,16.67,0.0,976.388,-0.001,,,,
2024-02-05 03:49:00,17.52,98.0,1.144,1.632,312.1,15.18,0.0,976.405,-0.002,,,,
2024-02-05 03:50:00,17.5,98.0,0.784,1.216,312.0,17.15,0.0,976.418,-0.001,,,,
2024-02-05 03:51:00,17.47,98.0,1.11,1.583,303.4,15.9,0.0,976.428,-0.002,,,,
2024-02-05 03:52:00,17.43,97.9,1.549,1.999,309.7,3.419,0.0,976.431,-0.002,,,,
2024-02-05 03:53:00,17.43,98.0,1.421,1.732,313.5,12.14,0.0,976.443,-0.001,,,,
2024-02-05 03:54:00,17.43,98.0,1.438,1.933,304.2,13.38,0.0,976.447,-0.002,,,,
2024-02-05 03:55:00,17.42,98.0,1.482,1.882,291.0,9.51,0.0,976.448,-0.002,,,,
2024-02-05 03:56:00,17.38,98.0,1.219,1.499,297.4,21.1,0.0,976.438,-0.001,,,,
2024-02-05 03:57:00,17.39,98.1,2.077,2.482,307.6,11.43,0.0,976.428,-0.001,,,,
2024-02-05 03:58:00,17.35,98.0,1.272,1.965,302.3,16.34,0.0,976.433,-0.001,,,,
2024-02-05 03:59:00,17.34,98.0,1.464,2.083,299.7,17.85,0.0,976.437,-0.002,,,,
2024-02-05 04:00:00,17.3,97.9,1.178,1.899,293.3,20.25,0.0,976.428,-0.001,,,,
2024-02-05 04:01:00,17.26,97.8,1.321,1.583,315.0,21.96,0.0,976.441,-0.001,,,,
2024-02-05 04:02:00,17.24,97.8,1.163,2.232,295.3,15.72,0.0,976.45,-0.002,,,,
2024-02-05 04:03:00,17.2,97.9,1.025,1.465,298.2,12.05,0.0,976.459,-0.002,,,,
2024-02-05 04:04:00,17.2,97.9,1.799,2.416,297.0,7.07,0.0,976.474,-0.002,,,,
2024-02-05 04:05:00,17.2,98.0,1.149,1.867,303.0,37.64,0.0,976.507,-0.002,,,,
2024-02-05 04:06:00,17.2,98.1,1.253,1.499,302.6,16.61,0.0,976.512,-0.001,,,,
2024-02-05 04:07:00,17.16,98.1,1.363,1.783,309.2,16.27,0.0,976.506,-0.002,,,,
2024-02-05 04:08:00,17.15,98.2,1.163,1.982,300.2,13.64,0.0,976.509,-0.001,,,,
2024-02-05 04:09:00,17.16,98.2,1.539,2.632,305.7,11.82,0.0,976.517,-0.002,,,,
2024-02-05 04:10:00,17.15,98.2,1.518,1.95,299.7,14.24,0.0,976.524,-0.001,,,,
2024-02-05 04:11:00,17.12,98.1,1.294,1.816,307.6,15.7,0.0,976.539,-0.002,,,,
2024-02-05 04:12:00,17.11,98.1,1.275,1.916,294.2,19.92,0.0,976.558,-0.002,,,,
2024-02-05 04:13:00,17.06,98.1,1.671,2.815,318.6,21.85,0.0,976.574,-0.002,,,,
2024-02-05 04:14:00,17.06,98.2,0.988,1.316,303.7,11.94,0.0,976.602,-0.001,,,,
2024-02-05 04:15:00,17.06,98.3,1.649,2.548,310.3,18.31,0.0,976.613,-0.001,,,,
2024-02-05 04:16:00,17.06,98.3,1.943,2.232,298.3,17.48,0.0,976.62,-0.002,,,,
2024-02-05 04:17:00,17.07,98.3,1.658,2.266,287.2,23.52,0.0,976.631,-0.002,,,,
2024-02-05 04:18:00,17.06,98.3,1.03,1.333,306.1,28.89,0.0,976.634,-0.001,,,,
2024-02-05 04:19:00,17.02,98.3,2.157,2.649,295.6,14.71,0.0,976.632,-0.001,,,,
2024-02-05 04:20:00,17.02,98.3,2.253,2.499,308.7,11.6,0.0,976.629,-0.002,,,,
2024-02-05 04:21:00,17.02,98.4,1.319,1.882,309.7,5.156,0.0,976.63,-0.002,,,,
2024-02-05 04:22:00,17.02,98.4,1.442,2.382,312.7,9.31,0.0,976.638,-0.001,,,,
2024-02-05 04:23:00,17.0,98.5,1.799,2.849,296.7,9.56,0.0,976.64,-0.001,,,,
2024-02-05 04:24:00,16.97,98.4,1.272,1.433,303.8,8.38,0.0,976.652,-0.001,,,,
2024-02-05 04:25:00,16.94,98.4,1.175,1.416,302.5,7.703,0.0,976.659,-0.001,,,,
2024-02-05 04:26:00,16.93,98.5,1.056,1.982,283.8,35.4,0.0,976.674,-0.001,,,,
2024-02-05 04:27:00,16.93,98.5,1.754,2.482,303.2,13.28,0.0,976.682,-0.002,,,,
2024-02-05 04:28:00,16.92,98.5,1.443,2.382,288.2,21.63,0.0,976.68,-0.001,,,,
2024-02-05 04:29:00,16.89,98.5,0.899,1.499,286.8,15.97,0.0,976.687,-0.002,,,,
2024-02-05 04:30:00,16.85,98.4,1.516,2.166,313.9,13.62,0.0,976.686,-0.001,,,,
2024-02-05 04:31:00,16.84,98.4,1.516,2.465,302.8,13.1,0.0,976.672,-0.001,,,,
2024-02-05 04:32:00,16.83,98.6,1.255,2.083,304.2,18.25,0.0,976.671,-0.001,,,,
2024-02-05 04:33:00,16.83,98.6,2.042,2.332,288.9,7.691,0.0,976.674,-0.002,,,,
2024-02-05 04:34:00,16.79,98.6,1.386,2.049,309.5,13.54,0.0,976.692,-0.002,,,,
2024-02-05 04:35:00,16.79,98.6,1.358,2.715,298.2,12.87,0.0,976.701,-0.001,,,,
2024-02-05 04:36:00,16.8,98.6,1.503,2.798,289.8,25.83,0.0,976.713,-0.001,,,,
2024-02-05 04:37:00,16.75,98.6,2.246,2.482,304.1,8.14,0.0,976.719,-0.001,,,,
2024-02-05 04:38:00,16.75,98.7,1.639,2.433,300.9,30.97,0.0,976.745,-0.002,,,,
2024-02-05 04:39:00,16.76,98.7,1.969,2.866,305.3,12.35,0.0,976.785,-0.002,,,,
2024-02-05 04:40:00,16.76,98.8,2.185,2.666,303.8,10.19,0.0,976.806,-0.001,,,,
