Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,WDIR_flag,WDIR_avg_flag
2024-01-05 06:14:00,20.81,100.0,2.043,3.315,136.4,11.98,0.0,981.192,0.24,,,
2024-01-05 06:15:00,20.81,100.0,1.916,2.616,146.8,13.24,0.0,981.196,0.297,,,
2024-01-05 06:16:00,20.81,100.0,1.986,2.965,135.2,13.64,0.0,981.19,0.368,,,
2024-01-05 06:17:00,20.81,100.0,2.496,2.783,136.6,16.37,0.0,981.206,0.458,,,
2024-01-05 06:18:00,20.81,100.0,2.397,4.099,121.6,17.82,0.0,981.182,0.493,,,
2024-01-05 06:19:00,20.81,100.0,2.669,3.099,136.6,19.7,0.0,981.192,0.583,,,
2024-01-05 06:20:00,20.81,100.0,2.011,2.482,145.7,12.24,0.0,981.202,0.646,,,
2024-01-05 06:21:00,20.81,100.0,2.117,2.916,135.8,18.64,0.0,981.205,0.816,,,
2024-01-05 06:22:00,20.81,100.0,3.344,4.432,131.6,15.08,0.0,981.203,0.929,,,
2024-01-05 06:23:00,20.85,100.0,2.261,4.265,144.7,21.48,0.0,981.188,1.021,,,
2024-01-05 06:24:00,20.86,100.0,2.706,3.266,132.9,16.5,0.0,981.192,1.215,,,
2024-01-05 06:25:00,20.86,100.0,2.288,2.599,135.6,19.77,0.0,981.211,1.432,,,
2024-01-05 06:26:00,20.85,100.0,2.162,3.048,123.1,16.75,0.0,981.203,1.481,,,
2024-01-05 06:27:00,20.86,100.0,2.766,3.033,141.6,7.563,0.0,981.224,1.613,,,
2024-01-05 06:28:00,20.86,100.0,2.965,3.798,131.2,12.45,0.0,981.221,1.843,,,
2024-01-05 06:29:00,20.85,100.0,2.394,3.349,133.5,12.19,0.0,981.24,2.001,,,
2024-01-05 06:30:00,20.86,100.0,2.419,3.165,129.0,3.822,0.0,981.24,2.205,,,
2024-01-05 06:31:00,20.86,100.0,2.757,3.749,138.8,17.05,0.0,981.266,2.486,,,
2024-01-05 06:32:00,20.9,100.0,2.632,3.232,132.4,16.8,0.0,981.261,2.688,,,
2024-01-05 06:33:00,20.91,100.0,1.644,2.232,127.8,15.87,0.0,981.265,2.838,,,
2024-01-05 06:34:00,20.9,100.0,1.775,2.999,124.5,14.96,0.0,981.256,3.358,,,
2024-01-05 06:35:00,20.9,100.0,2.327,3.482,112.9,7.092,0.0,981.248,3.584,,,
2024-01-05 06:36:00,20.91,100.0,2.594,3.215,128.0,13.88,0.0,981.248,3.641,,,
2024-01-05 06:37:00,20.9,100.0,1.649,2.732,104.2,10.04,0.0,981.253,4.291,,,
2024-01-05 06:38:00,20.92,100.0,2.627,3.732,134.6,13.29,0.0,981.255,4.437,,,
2024-01-05 06:39:00,20.95,100.0,2.71,3.082,120.0,14.55,0.0,981.245,4.823,,,
2024-01-05 06:40:00,20.95,100.0,2.071,3.249,118.4,18.91,0.0,981.243,5.601,,,
2024-01-05 06:41:00,20.95,100.0,2.57,3.715,118.7,11.03,0.0,981.239,6.33,,,
2024-01-05 06:42:00,20.95,100.0,1.977,2.882,120.0,12.41,0.0,981.241,8.12,,,
2024-01-05 06:43:00,20.95,100.0,2.963,3.715,122.3,4.842,0.0,981.25,8.05,,,
2024-01-05 06:44:00,20.95,100.0,2.78,3.766,119.0,11.26,0.0,981.254,7.517,,,
2024-01-05 06:45:00,20.95,100.0,2.351,3.482,117.4,10.2,0.0,981.255,10.28,,,
2024-01-05 06:46:00,20.95,100.0,3.344,3.699,130.0,9.01,0.0,981.254,13.74,,,
2024-01-05 06:47:00,20.95,100.0,2.042,3.199,127.3,25.53,0.0,981.256,12.37,,,
2024-01-05 06:48:00,20.95,100.0,2.404,3.016,126.5,22.8,0.0,981.259,11.55,,,
2024-01-05 06:49:00,20.95,100.0,2.091,2.882,129.4,14.65,0.0,981.281,13.36,,,
2024-01-05 06:50:00,20.95,100.0,2.582,3.182,138.3,10.28,0.0,981.305,13.91,,,
2024-01-05 06:51:00,20.95,100.0,2.635,3.381,122.9,13.44,0.0,981.348,13.3,,,
2024-01-05 06:52:00,20.95,100.0,3.262,4.131,117.7,11.52,0.0,981.368,13.58,,,
2024-01-05 06:53:00,20.95,100.0,2.069,3.798,111.2,18.57,0.0,981.412,13.62,,,
2024-01-05 06:54:00,20.95,100.0,2.297,3.349,142.0,21.42,0.0,981.423,14.6,,,
2024-01-05 06:55:00,20.95,100.0,1.469,1.867,130.5,12.01,0.0,981.404,15.43,,,
2024-01-05 06:56:00,20.94,100.0,2.815,3.832,123.7,14.91,0.0,981.403,17.62,,,
2024-01-05 06:57:00,20.95,100.0,2.73,3.499,139.1,9.01,0.0,981.387,16.71,,,
2024-01-05 06:58:00,20.95,100.0,2.754,3.665,132.8,9.92,0.0,981.358,12.82,,,
2024-01-05 06:59:00,20.95,100.0,2.052,3.082,119.9,8.33,0.0,981.367,13.86,,,
2024-01-05 07:00:00,20.95,100.0,3.84,4.481,116.7,9.17,0.0,981.354,19.55,,,
2024-01-05 07:01:00,21.0,100.0,2.661,3.815,137.3,20.77,0.0,981.346,28.64,,,
2024-01-05 07:02:00,20.99,100.0,1.991,2.499,137.5,15.01,0.0,981.326,25.52,,,
2024-01-05 07:03:00,20.99,100.0,1.935,3.116,126.1,14.82,0.0,981.33,20.89,,,
2024-01-05 07:04:00,21.0,100.0,3.327,4.398,133.7,8.15,0.0,981.316,30.51,,,
2024-01-05 07:05:00,20.99,100.0,3.499,3.849,135.0,8.7,0.0,981.334,30.53,,,
2024-01-05 07:06:00,21.0,100.0,3.016,3.849,118.4,11.01,0.0,981.333,23.0,,,
2024-01-05 07:07:00,21.04,99.9,2.661,3.499,128.0,17.25,0.0,981.348,18.08,,,
2024-01-05 07:08:00,21.04,99.9,2.732,3.932,125.8,9.92,0.0,981.351,17.79,,,
2024-01-05 07:09:00,21.04,99.9,3.094,4.631,132.8,13.32,0.0,981.337,16.46,,,
2024-01-05 07:10:00,21.04,99.9,1.693,1.982,127.0,13.3,0.0,981.327,15.73,,,
2024-01-05 07:11:00,21.04,99.9,2.732,3.449,126.3,9.25,0.0,981.323,28.03,,,
2024-01-05 07:12:00,21.04,99.9,3.157,3.732,127.9,13.19,0.0,981.273,34.79,,,
2024-01-05 07:13:00,21.03,99.9,2.837,3.048,136.7,14.83,0.0,981.247,24.43,,,
2024-01-05 07:14:00,21.04,99.9,2.399,2.965,120.3,21.61,0.0,981.251,32.54,,,
2024-01-05 07:15:00,21.08,99.9,2.934,3.783,135.4,15.71,0.0,981.209,50.73,,,
2024-01-05 07:16:00,21.08,99.9,2.863,3.499,123.9,13.33,0.0,981.219,61.84,,,
2024-01-05 07:17:00,21.08,99.9,2.077,2.766,132.6,16.67,0.0,981.202,32.92,,,
2024-01-05 07:18:00,21.09,99.9,2.055,2.882,126.1,32.78,0.0,981.225,41.48,,,
2024-01-05 07:19:00,21.13,99.9,4.345,5.581,131.6,14.41,0.0,981.234,43.7,,,
2024-01-05 07:20:00,21.13,99.9,4.252,5.115,128.7,9.48,0.0,981.272,28.55,,,
2024-01-05 07:21:00,21.13,99.9,2.604,3.099,128.4,17.53,0.0,981.29,26.41,,,
2024-01-05 07:22:00,21.13,99.9,3.079,3.981,120.1,22.24,0.0,981.328,27.23,,,
2024-01-05 07:23:00,21.13,99.9,3.682,5.297,133.4,21.59,0.0,981.352,23.21,,,
2024-01-05 07:24:00,21.13,99.9,2.871,4.381,137.7,12.53,0.0,981.367,27.0,,,
2024-01-05 07:25:00,21.13,99.9,3.262,5.032,133.9,10.03,0.0,981.368,42.25,,,
2024-01-05 07:26:00,21.13,99.9,2.841,4.131,129.4,11.19,0.0,981.367,50.82,,,
2024-01-05 07:27:00,21.13,99.8,3.427,3.766,120.0,8.96,0.0,981.38,57.55,,,
2024-01-05 07:28:00,21.13,99.8,2.671,3.832,127.4,9.2,0.0,981.405,59.93,,,
2024-01-05 07:29:00,21.13,99.8,2.64,3.898,124.2,19.57,0.0,981.406,62.78,,,
2024-01-05 07:30:00,21.17,99.8,2.077,3.148,131.0,22.0,0.0,981.438,61.6,,,
2024-01-05 07:31:00,21.19,99.8,1.452,2.066,118.6,23.56,0.0,981.458,59.91,,,
2024-01-05 07:32:00,21.22,99.8,0.944,1.499,110.6,26.95,0.0,981.473,51.73,,,
2024-01-05 07:33:00,21.22,99.8,1.987,2.349,135.3,19.12,0.0,981.501,55.68,,,
2024-01-05 07:34:00,21.22,99.8,2.253,2.599,118.8,13.05,0.0,981.536,63.47,,,
2024-01-05 07:35:00,21.23,99.8,0.995,1.549,112.1,22.04,0.0,981.577,70.62,,,
2024-01-05 07:36:00,21.26,99.8,1.321,2.117,129.1,6.948,0.0,981.597,70.52,,,
2024-01-05 07:37:00,21.27,99.8,1.928,3.148,124.2,5.19,0.0,981.61,58.27,,,
2024-01-05 07:38:00,21.27,99.7,1.525,2.465,133.6,11.51,0.0,981.624,65.65,,,
2024-01-05 07:39:00,21.32,99.8,2.205,3.165,104.0,11.38,0.0,981.608,54.83,,,
2024-01-05 07:40:00,21.31,99.8,1.972,2.832,122.5,12.89,0.0,981.617,50.43,,,
2024-01-05 07:41:00,21.32,99.7,2.382,3.182,102.9,21.88,0.0,981.596,47.28,,,
2024-01-05 07:42:00,21.31,99.7,1.758,2.382,97.0,12.23,0.0,981.595,54.35,,,
2024-01-05 07:43:00,21.33,99.7,2.644,3.099,102.9,19.81,0.0,981.579,82.3,,,
2024-01-05 07:44:00,21.36,99.7,2.999,3.499,118.0,15.81,0.0,981.596,77.43,,,
2024-01-05 07:45:00,21.36,99.6,2.434,3.582,117.6,10.18,0.0,981.564,70.78,,,
2024-01-05 07:46:00,21.36,99.6,3.063,3.398,120.7,9.12,0.0,981.564,87.3,,,
2024-01-05 07:47:00,21.36,99.5,3.499,4.248,121.8,11.82,0.0,981.531,114.2,,,
2024-01-05 07:48:00,21.36,99.5,2.565,3.366,119.8,18.08,0.0,981.52,87.0,,,
2024-01-05 07:49:00,21.36,99.5,2.366,3.682,122.6,16.18,0.0,981.497,87.5,,,
2024-01-05 07:50:00,21.36,99.5,2.533,3.616,124.0,8.05,0.0,981.455,88.8,,,
2024-01-05 07:51:00,21.4,99.5,2.178,2.666,119.0,20.48,0.0,981.425,93.9,,,
2024-01-05 07:52:00,21.41,99.5,2.327,3.016,116.2,5.425,0.0,981.393,96.2,,,
2024-01-05 07:53:00,21.45,99.5,1.661,2.899,119.2,12.93,0.0,981.38,96.9,,,
2024-01-05 07:54:00,21.49,99.4,2.429,3.981,134.2,13.98,0.0,981.394,90.8,,,
2024-01-05 07:55:00,21.5,99.4,3.162,3.815,125.9,18.81,0.0,981.392,73.96,,,
2024-01-05 07:56:00,21.5,99.3,2.298,2.933,115.1,13.34,0.0,981.42,67.34,,,
2024-01-05 07:57:00,21.5,99.3,2.89,3.616,135.8,11.81,0.0,981.459,61.0,,,
2024-01-05 07:58:00,21.5,99.3,3.63,4.831,124.6,14.39,0.0,981.521,48.41,,,
2024-01-05 07:59:00,21.5,99.3,1.872,2.849,111.3,19.99,0.0,981.559,42.01,,,
2024-01-05 08:00:00,21.5,99.3,3.14,3.631,116.3,7.438,0.0,981.594,31.46,,,
2024-01-05 08:01:00,21.5,99.3,2.349,2.832,115.5,23.36,0.0,981.637,37.25,,,
2024-01-05 08:02:00,21.5,99.3,1.518,2.117,142.1,16.89,0.0,981.664,39.41,,,
2024-01-05 08:03:00,21.5,99.2,1.654,2.332,128.0,7.044,0.0,981.703,47.0,,,
2024-01-05 08:04:00,21.5,99.2,1.525,2.499,116.1,20.58,0.0,981.724,66.15,,,
2024-01-05 08:05:00,21.5,99.2,2.305,3.148,112.2,16.33,0.0,981.727,89.9,,,
2024-01-05 08:06:00,21.5,99.1,3.104,3.332,123.5,21.23,0.0,981.708,113.4,,,
2024-01-05 08:07:00,21.54,99.1,2.446,3.915,122.9,11.22,0.0,981.711,143.3,,,
2024-01-05 08:08:00,21.58,99.1,2.424,3.215,140.7,23.06,0.0,981.668,120.9,,,
2024-01-05 08:09:00,21.59,99.1,4.06,4.831,135.6,15.06,0.0,981.644,58.04,,,
2024-01-05 08:10:00,21.63,99.2,4.087,4.898,134.3,24.6,0.0,981.64,41.68,,,
2024-01-05 08:11:00,21.63,99.2,3.898,5.415,124.1,17.96,0.0,981.618,52.61,,,
2024-01-05 08:12:00,21.64,99.1,3.074,3.749,127.4,11.98,0.0,981.614,81.8,,,
2024-01-05 08:13:00,21.68,99.0,2.644,3.715,134.0,17.4,0.0,981.611,156.8,,,
2024-01-05 08:14:00,21.72,98.9,2.977,3.266,140.3,13.16,0.0,981.592,239.1,,,
2024-01-05 08:15:00,21.74,98.8,3.471,4.582,125.7,8.53,0.0,981.592,162.2,,,
2024-01-05 08:16:00,21.77,98.8,3.04,3.499,128.0,8.28,0.0,981.641,109.7,,,
2024-01-05 08:17:00,21.8,99.0,2.746,3.381,127.5,16.16,0.0,981.658,87.3,,,
2024-01-05 08:18:00,21.82,99.0,2.919,3.682,128.4,12.08,0.0,981.689,93.6,,,
2024-01-05 08:19:00,21.86,98.9,2.807,3.266,131.9,20.75,0.0,981.709,73.94,,,
2024-01-05 08:20:00,21.86,98.9,3.004,3.682,125.6,18.57,0.0,981.746,60.18,,,
2024-01-05 08:21:00,21.86,98.9,2.547,3.432,128.2,19.15,0.0,981.764,91.5,,,
2024-01-05 08:22:00,21.86,98.8,1.838,2.298,111.7,9.38,0.0,981.788,127.5,,,
2024-01-05 08:23:00,21.87,98.8,2.227,3.131,132.1,19.54,0.0,981.798,146.9,,,
2024-01-05 08:24:00,21.91,98.6,2.718,3.516,136.9,23.56,0.0,981.812,267.3,,,
2024-01-05 08:25:00,21.93,98.4,2.434,3.981,122.4,12.83,0.0,981.818,368.8,,,
2024-01-05 08:26:00,21.99,98.4,1.685,2.516,120.1,28.66,0.0,981.829,241.9,,,
2024-01-05 08:27:00,22.05,98.5,2.757,3.516,140.4,20.18,0.0,981.853,215.3,,,
2024-01-05 08:28:00,22.08,98.5,2.613,4.449,130.2,16.83,0.0,981.878,184.2,,,
2024-01-05 08:29:00,22.1,98.5,3.709,5.265,114.3,9.11,0.0,981.902,156.1,,,
2024-01-05 08:30:00,22.14,98.3,4.349,5.464,127.6,6.297,0.0,981.915,173.7,,,
2024-01-05 08:31:00,22.14,98.1,3.307,5.282,127.7,12.12,0.0,981.92,117.9,,,
2024-01-05 08:32:00,22.17,98.2,2.929,3.832,128.1,12.43,0.0,981.956,143.0,,,
2024-01-05 08:33:00,22.23,98.1,3.98,5.231,122.4,15.96,0.0,981.933,175.2,,,
2024-01-05 08:34:00,22.27,98.1,2.858,4.599,127.6,12.33,0.0,981.935,206.4,,,
2024-01-05 08:35:00,22.31,98.0,3.397,4.298,127.0,11.05,0.0,981.93,171.9,,,
2024-01-05 08:36:00,22.32,97.8,2.788,4.214,124.7,14.0,0.0,981.93,129.7,,,
2024-01-05 08:37:00,22.34,97.8,3.533,4.565,126.0,11.53,0.0,981.934,167.7,,,
2024-01-05 08:38:00,22.37,97.7,2.513,3.699,111.6,34.59,0.0,981.933,192.5,,,
2024-01-05 08:39:00,22.42,97.8,3.162,4.814,135.8,18.35,0.0,981.915,172.1,,,
2024-01-05 08:40:00,22.46,97.6,3.98,4.898,122.6,17.18,0.0,981.933,140.6,,,
2024-01-05 08:41:00,22.46,97.4,4.191,5.381,128.2,10.51,0.0,981.939,151.7,,,
2024-01-05 08:42:00,22.5,97.3,4.117,5.131,132.0,8.7,0.0,981.937,115.6,,,
2024-01-05 08:43:00,22.5,97.3,3.002,3.981,118.5,18.15,0.0,981.944,169.4,,,
2024-01-05 08:44:00,22.52,97.3,3.279,4.199,135.5,13.88,0.0,981.893,200.7,,,
2024-01-05 08:45:00,22.56,97.2,3.412,4.315,130.2,8.45,0.0,981.909,186.2,,,
2024-01-05 08:46:00,22.59,97.2,3.828,5.131,135.9,18.06,0.0,981.836,131.9,,,
2024-01-05 08:47:00,22.63,97.1,2.761,4.449,125.0,25.1,0.0,981.877,174.3,,,
2024-01-05 08:48:00,22.68,97.1,2.987,4.165,126.6,22.28,0.0,981.848,194.2,,,
2024-01-05 08:49:00,22.69,96.8,3.48,4.782,123.1,14.77,0.0,981.833,123.0,,,
2024-01-05 08:50:00,22.68,96.7,4.565,6.231,118.1,13.67,0.0,981.824,162.4,,,
2024-01-05 08:51:00,22.69,96.7,4.007,5.88,120.3,19.04,0.0,981.809,148.0,,,
2024-01-05 08:52:00,22.73,96.6,4.335,5.698,127.5,16.29,0.0,981.81,156.6,,,
2024-01-05 08:53:00,22.73,96.5,3.613,4.366,114.0,8.62,0.0,981.821,177.5,,,
2024-01-05 08:54:00,22.73,96.6,3.011,5.265,127.9,7.694,0.0,981.84,119.7,,,
2024-01-05 08:55:00,22.73,96.6,4.699,5.931,122.9,9.69,0.0,981.849,91.8,,,
2024-01-05 08:56:00,22.73,96.5,3.432,5.282,122.7,14.36,0.0,981.883,133.2,,,
2024-01-05 08:57:00,22.73,96.5,2.64,3.449,101.3,12.12,0.0,981.874,86.7,,,
2024-01-05 08:58:00,22.74,96.8,2.938,4.616,122.8,13.81,0.0,981.864,85.4,,,
2024-01-05 08:59:00,22.78,96.6,3.337,4.315,115.6,13.68,0.0,981.847,133.1,,,
2024-01-05 09:00:00,22.78,96.6,2.987,3.815,123.1,16.92,0.0,981.886,148.2,,,
2024-01-05 09:01:00,22.78,96.5,4.021,4.498,132.3,8.83,0.0,981.858,154.3,,,
2024-01-05 09:02:00,22.78,96.6,2.766,3.315,126.8,13.87,0.0,981.886,115.1,,,
2024-01-05 09:03:00,22.77,96.7,4.199,5.647,129.7,14.24,0.0,981.887,100.4,,,
2024-01-05 09:04:00,22.78,96.6,3.754,5.148,141.6,9.86,0.0,981.89,100.9,,,
2024-01-05 09:05:00,22.77,96.7,2.613,4.032,120.6,17.56,0.0,981.904,103.0,,,
2024-01-05 09:06:00,22.82,96.8,3.366,4.065,124.4,18.32,0.0,981.913,135.8,,,
