Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,WDIR_flag,WDIR_avg_flag
2024-03-16 17:51:00,28.09,64.32,2.713,5.182,96.9,15.67,0.0,977.571,20.03,,
2024-03-16 17:52:00,28.04,64.52,4.192,5.981,97.1,18.43,0.0,977.569,17.51,,
2024-03-16 17:53:00,28.0,64.52,4.209,5.348,123.9,13.16,0.0,977.6,15.01,,
2024-03-16 17:54:00,27.98,64.6,3.429,3.981,111.7,11.67,0.0,977.631,12.13,,
2024-03-16 17:55:00,27.96,64.7,3.653,4.949,110.0,10.69,0.0,977.638,10.12,,
2024-03-16 17:56:00,27.94,64.85,3.043,3.749,101.6,12.79,0.0,977.649,8.69,,
2024-03-16 17:57:00,27.9,65.06,3.579,4.915,115.7,18.33,0.0,977.659,7.75,,
2024-03-16 17:58:00,27.86,65.11,3.446,4.797,111.0,24.83,0.0,977.643,7.114,,
2024-03-16 17:59:00,27.84,65.29,2.219,3.665,98.1,23.11,0.0,977.635,6.62,,
2024-03-16 18:00:00,27.81,65.45,2.011,2.849,116.4,17.66,0.0,977.638,6.183,,
2024-03-16 18:01:00,27.77,65.68,2.535,3.582,107.1,18.54,0.0,977.641,5.797,,
2024-03-16 18:02:00,27.73,65.86,1.654,2.232,116.7,9.93,0.0,977.644,5.423,,
2024-03-16 18:03:00,27.68,66.13,2.73,3.533,118.5,20.44,0.0,977.653,4.988,,
2024-03-16 18:04:00,27.64,66.4,3.31,3.533,118.6,11.18,0.0,977.669,4.572,,
2024-03-16 18:05:00,27.6,66.44,3.266,4.665,118.8,13.77,0.0,977.709,4.244,,
2024-03-16 18:06:00,27.57,66.49,3.726,4.481,114.0,7.407,0.0,977.71,3.911,,
2024-03-16 18:07:00,27.57,66.62,3.063,4.932,113.3,16.27,0.0,977.72,3.556,,
2024-03-16 18:08:00,27.57,66.76,2.579,3.283,120.1,8.31,0.0,977.742,3.244,,
2024-03-16 18:09:00,27.53,66.82,3.662,4.366,119.8,12.47,0.0,977.735,2.95,,
2024-03-16 18:10:00,27.52,66.96,2.977,3.682,112.7,10.93,0.0,977.76,2.673,,
2024-03-16 18:11:00,27.48,67.19,2.548,3.315,100.9,8.39,0.0,977.77,2.414,,
2024-03-16 18:12:00,27.43,67.37,2.118,2.599,108.5,9.63,0.0,977.793,2.161,,
2024-03-16 18:13:00,27.39,67.64,2.754,4.381,101.3,4.177,0.0,977.792,1.921,,
2024-03-16 18:14:00,27.34,67.78,2.827,3.798,110.8,13.87,0.0,977.802,1.709,,
2024-03-16 18:15:00,27.3,68.01,3.463,4.682,103.6,17.82,0.0,977.805,1.521,,
2024-03-16 18:16:00,27.26,68.23,2.117,3.116,96.9,17.14,0.0,977.802,1.335,,
2024-03-16 18:17:00,27.22,68.43,2.941,3.898,102.3,20.86,0.0,977.823,1.142,,
2024-03-16 18:18:00,27.2,68.6,3.696,4.415,112.9,12.26,0.0,977.83,0.96,,
2024-03-16 18:19:00,27.16,68.72,3.048,4.631,108.9,15.29,0.0,977.846,0.797,,
2024-03-16 18:20:00,27.16,68.85,2.766,3.832,110.7,20.59,0.0,977.88,0.66,,
2024-03-16 18:21:00,27.15,68.97,3.857,4.449,111.8,25.23,0.0,977.87,0.545,,
2024-03-16 18:22:00,27.11,69.12,3.108,3.381,127.6,9.89,0.0,977.896,0.447,,
2024-03-16 18:23:00,27.08,69.22,2.329,3.898,112.3,24.93,0.0,977.9,0.36,,
2024-03-16 18:24:00,27.07,69.4,2.662,3.881,103.4,24.17,0.0,977.905,0.284,,
2024-03-16 18:25:00,27.03,69.51,2.71,3.898,106.0,19.67,0.0,977.923,0.219,,
2024-03-16 18:26:00,26.99,69.7,3.184,4.831,106.9,10.0,0.0,977.935,0.165,,
2024-03-16 18:27:00,26.98,69.78,3.16,4.381,105.0,23.89,0.0,977.923,0.122,,
2024-03-16 18:28:00,26.98,69.83,2.88,3.832,112.2,12.96,0.0,977.934,0.088,,
2024-03-16 18:29:00,26.94,69.97,4.911,5.348,109.0,17.96,0.0,977.934,0.062,,
2024-03-16 18:30:00,26.93,70.14,3.779,4.831,118.9,14.01,0.0,977.927,0.044,,
2024-03-16 18:31:00,26.89,70.34,2.569,3.648,109.4,13.7,0.0,977.931,0.031,,
2024-03-16 18:32:00,26.86,70.54,2.671,2.965,125.6,8.47,0.0,977.937,0.022,,
2024-03-16 18:33:00,26.81,70.69,2.684,4.148,110.7,12.8,0.0,977.941,0.016,,
2024-03-16 18:34:00,26.79,70.81,4.063,5.748,109.1,14.61,0.0,977.95,0.012,,
2024-03-16 18:35:00,26.79,70.83,4.315,5.664,124.1,15.39,0.0,977.982,0.009,,
2024-03-16 18:36:00,26.79,70.83,3.896,4.848,109.8,16.58,0.0,977.977,0.007,,
2024-03-16 18:37:00,26.79,70.89,2.934,3.981,115.5,19.31,0.0,978.003,0.005,,
2024-03-16 18:38:00,26.77,71.04,2.613,3.648,113.3,17.43,0.0,978.034,0.004,,
2024-03-16 18:39:00,26.73,71.2,2.897,3.699,116.2,9.08,0.0,978.032,0.003,,
2024-03-16 18:40:00,26.69,71.39,1.955,2.916,124.2,12.64,0.0,978.057,0.002,,
2024-03-16 18:41:00,26.65,71.54,2.82,3.366,113.2,13.22,0.0,978.075,0.001,,
2024-03-16 18:42:00,26.61,71.73,2.678,4.381,117.7,12.07,0.0,978.105,0.001,,
2024-03-16 18:43:00,26.59,71.85,3.468,4.865,111.8,19.52,0.0,978.127,0.001,,
2024-03-16 18:44:00,26.56,71.99,3.063,4.199,116.4,13.71,0.0,978.166,0.0,,
2024-03-16 18:45:00,26.53,72.09,3.024,4.731,108.8,13.4,0.0,978.179,0.0,,
2024-03-16 18:46:00,26.51,72.2,2.205,3.215,115.3,20.08,0.0,978.191,0.0,,
2024-03-16 18:47:00,26.49,72.3,2.2,3.199,117.7,16.59,0.0,978.204,0.0,,
2024-03-16 18:48:00,26.47,72.43,2.807,3.283,113.1,14.03,0.0,978.222,0.0,,
2024-03-16 18:49:00,26.43,72.54,2.385,2.882,112.1,12.51,0.0,978.248,-0.001,,
2024-03-16 18:50:00,26.42,72.68,2.28,2.982,112.2,13.67,0.0,978.26,-0.001,,
2024-03-16 18:51:00,26.38,72.85,2.305,3.398,115.6,14.59,0.0,978.27,-0.001,,
2024-03-16 18:52:00,26.34,72.99,2.261,2.95,121.7,8.54,0.0,978.267,-0.001,,
2024-03-16 18:53:00,26.33,73.13,2.208,3.065,113.5,8.71,0.0,978.264,-0.001,,
2024-03-16 18:54:00,26.29,73.26,2.185,3.215,111.5,21.6,0.0,978.257,-0.001,,
2024-03-16 18:55:00,26.25,73.47,2.11,2.482,107.2,8.79,0.0,978.226,-0.001,,
2024-03-16 18:56:00,26.21,73.64,2.23,3.449,112.4,13.39,0.0,978.202,0.0,,
2024-03-16 18:57:00,26.17,73.81,1.974,2.482,125.2,18.95,0.0,978.178,-0.002,,
2024-03-16 18:58:00,26.15,73.86,1.986,3.349,102.5,28.73,0.0,978.174,-0.001,,
2024-03-16 18:59:00,26.13,73.98,2.946,3.533,112.5,10.58,0.0,978.178,-0.001,,
2024-03-16 19:00:00,26.1,74.08,2.292,2.798,117.2,5.639,0.0,978.183,-0.001,,
2024-03-16 19:01:00,26.09,74.22,2.548,3.715,110.7,15.65,0.0,978.206,-0.001,,
2024-03-16 19:02:00,26.06,74.39,2.091,3.315,104.5,15.38,0.0,978.243,-0.001,,
2024-03-16 19:03:00,26.01,74.54,2.713,3.315,112.6,9.35,0.0,978.272,-0.001,,
2024-03-16 19:04:00,26.01,74.68,2.36,3.465,115.8,12.46,0.0,978.303,-0.001,,
2024-03-16 19:05:00,25.97,74.8,2.122,2.849,111.1,8.86,0.0,978.333,-0.001,,
2024-03-16 19:06:00,25.94,74.96,2.468,2.95,110.2,9.92,0.0,978.358,-0.001,,
2024-03-16 19:07:00,25.91,75.08,2.7,3.648,113.6,19.47,0.0,978.366,-0.001,,
2024-03-16 19:08:00,25.87,75.21,2.088,2.899,115.8,11.63,0.0,978.381,-0.002,,
2024-03-16 19:09:00,25.86,75.37,2.582,3.398,109.3,8.64,0.0,978.386,-0.001,,
2024-03-16 19:10:00,25.83,75.57,2.407,3.165,124.0,6.187,0.0,978.408,-0.001,,
2024-03-16 19:11:00,25.8,75.72,2.434,3.116,99.8,8.21,0.0,978.429,-0.002,,
2024-03-16 19:12:00,25.77,75.9,2.596,4.464,114.3,25.24,0.0,978.443,-0.001,,
2024-03-16 19:13:00,25.74,76.18,3.798,4.498,116.2,15.18,0.0,978.459,-0.001,,
2024-03-16 19:14:00,25.74,76.32,1.858,2.649,124.5,22.2,0.0,978.469,-0.002,,
2024-03-16 19:15:00,25.7,76.46,2.854,4.398,102.0,16.03,0.0,978.463,-0.001,,
2024-03-16 19:16:00,25.69,76.61,1.952,3.232,98.8,12.19,0.0,978.47,-0.001,,
2024-03-16 19:17:00,25.69,76.76,2.215,2.7,118.3,12.6,0.0,978.471,-0.001,,
2024-03-16 19:18:00,25.68,76.92,2.358,3.766,112.6,23.18,0.0,978.473,-0.001,,
2024-03-16 19:19:00,25.64,77.06,2.824,3.482,114.8,4.872,0.0,978.487,-0.001,,
2024-03-16 19:20:00,25.65,77.22,3.789,4.498,111.4,12.1,0.0,978.511,-0.001,,
2024-03-16 19:21:00,25.64,77.33,3.004,3.616,124.8,9.7,0.0,978.529,-0.001,,
2024-03-16 19:22:00,25.6,77.46,2.542,3.099,110.1,19.5,0.0,978.53,-0.001,,
2024-03-16 19:23:00,25.6,77.62,2.771,3.766,114.0,11.38,0.0,978.542,-0.002,,
2024-03-16 19:24:00,25.56,77.8,3.082,3.932,119.1,7.328,0.0,978.539,-0.001,,
2024-03-16 19:25:00,25.56,77.93,2.594,3.915,108.3,13.68,0.0,978.529,-0.001,,
2024-03-16 19:26:00,25.55,78.02,2.292,2.899,105.7,14.54,0.0,978.522,-0.001,,
2024-03-16 19:27:00,25.51,78.22,2.876,3.798,114.5,10.01,0.0,978.515,-0.001,,
2024-03-16 19:28:00,25.48,78.44,2.48,3.832,105.5,10.45,0.0,978.522,-0.001,,
2024-03-16 19:29:00,25.46,78.62,2.846,4.032,104.2,5.026,0.0,978.525,-0.001,,
2024-03-16 19:30:00,25.46,78.75,2.329,2.982,102.2,17.68,0.0,978.526,-0.001,,
2024-03-16 19:31:00,25.43,78.85,4.041,5.015,122.3,10.61,0.0,978.514,-0.001,,
2024-03-16 19:32:00,25.42,78.98,2.472,3.699,111.9,14.04,0.0,978.516,-0.001,,
2024-03-16 19:33:00,25.42,79.06,2.985,3.915,94.0,18.57,0.0,978.519,-0.002,,
2024-03-16 19:34:00,25.39,79.18,2.715,3.148,101.5,21.56,0.0,978.52,-0.001,,
2024-03-16 19:35:00,25.37,79.29,2.582,3.998,116.0,14.87,0.0,978.528,-0.002,,
2024-03-16 19:36:00,25.35,79.42,2.496,3.465,120.4,10.97,0.0,978.539,-0.001,,
2024-03-16 19:37:00,25.33,79.59,2.329,2.882,125.8,8.76,0.0,978.545,-0.001,,
2024-03-16 19:38:00,25.3,79.71,2.752,3.215,106.5,8.97,0.0,978.56,-0.001,,
2024-03-16 19:39:00,25.28,79.89,3.213,3.832,113.4,8.2,0.0,978.585,-0.001,,
2024-03-16 19:40:00,25.26,80.0,2.36,3.065,110.6,9.97,0.0,978.601,-0.001,,
2024-03-16 19:41:00,25.24,80.1,1.95,3.082,110.8,6.624,0.0,978.63,-0.001,,
2024-03-16 19:42:00,25.22,80.3,2.327,2.616,116.3,14.67,0.0,978.663,-0.002,,
2024-03-16 19:43:00,25.19,80.5,2.621,3.298,125.6,5.88,0.0,978.678,-0.001,,
2024-03-16 19:44:00,25.18,80.6,2.23,2.732,109.9,11.07,0.0,978.719,-0.001,,
2024-03-16 19:45:00,25.14,80.7,2.135,2.548,106.0,10.37,0.0,978.726,-0.002,,
2024-03-16 19:46:00,25.14,80.9,1.916,2.399,121.2,12.91,0.0,978.734,-0.001,,
2024-03-16 19:47:00,25.11,81.0,2.219,3.266,111.7,14.77,0.0,978.73,-0.001,,
2024-03-16 19:48:00,25.1,81.2,2.754,3.749,125.8,13.24,0.0,978.722,-0.001,,
2024-03-16 19:49:00,25.08,81.4,2.496,3.266,116.1,11.19,0.0,978.726,-0.001,,
2024-03-16 19:50:00,25.05,81.5,2.008,2.683,112.3,21.72,0.0,978.724,-0.001,,
2024-03-16 19:51:00,25.05,81.5,2.249,3.349,114.5,18.88,0.0,978.737,-0.001,,
2024-03-16 19:52:00,25.05,81.7,3.208,3.533,110.4,7.075,0.0,978.752,-0.001,,
2024-03-16 19:53:00,25.01,81.9,2.63,2.899,109.1,17.14,0.0,978.785,-0.002,,
2024-03-16 19:54:00,25.0,82.1,1.761,2.166,102.2,20.99,0.0,978.798,-0.001,,
2024-03-16 19:55:00,24.98,82.2,2.744,3.249,114.9,17.02,0.0,978.824,-0.001,,
2024-03-16 19:56:00,24.96,82.3,1.933,2.45,111.9,23.49,0.0,978.845,-0.001,,
2024-03-16 19:57:00,24.95,82.4,2.2,3.033,117.8,23.97,0.0,978.854,-0.001,,
2024-03-16 19:58:00,24.92,82.6,3.477,4.631,115.5,6.23,0.0,978.871,-0.002,,
2024-03-16 19:59:00,24.92,82.8,3.086,3.832,113.1,15.51,0.0,978.868,-0.002,,
2024-03-16 20:00:00,24.91,82.9,1.894,3.048,106.9,26.39,0.0,978.872,-0.001,,
2024-03-16 20:01:00,24.87,83.0,1.965,2.666,97.4,17.05,0.0,978.88,-0.001,,
2024-03-16 20:02:00,24.87,83.1,2.319,3.182,112.6,13.11,0.0,978.875,-0.001,,
2024-03-16 20:03:00,24.87,83.2,2.621,3.699,100.5,22.1,0.0,978.882,-0.001,,
2024-03-16 20:04:00,24.84,83.3,2.057,3.465,114.6,19.1,0.0,978.893,-0.001,,
2024-03-16 20:05:00,24.82,83.4,1.561,2.215,104.0,24.22,0.0,978.909,-0.001,,
2024-03-16 20:06:00,24.78,83.6,3.065,4.298,123.6,15.59,0.0,978.926,-0.001,,
2024-03-16 20:07:00,24.78,83.7,2.336,3.998,111.3,8.99,0.0,978.947,-0.002,,
2024-03-16 20:08:00,24.78,83.8,3.424,4.432,122.8,11.75,0.0,978.987,-0.001,,
2024-03-16 20:09:00,24.78,83.9,2.421,3.648,113.7,14.34,0.0,979.008,-0.001,,
2024-03-16 20:10:00,24.78,84.0,2.819,3.832,119.8,16.67,0.0,979.032,-0.001,,
2024-03-16 20:11:00,24.73,84.1,2.907,3.665,120.7,9.77,0.0,979.05,-0.001,,
2024-03-16 20:12:00,24.73,84.2,2.336,3.016,123.2,7.859,0.0,979.065,-0.001,,
2024-03-16 20:13:00,24.7,84.2,2.608,3.131,109.0,3.206,0.0,979.063,-0.001,,
2024-03-16 20:14:00,24.69,84.4,3.07,3.482,119.0,9.56,0.0,979.067,-0.001,,
2024-03-16 20:15:00,24.67,84.5,2.78,3.283,117.4,10.7,0.0,979.045,-0.001,,
2024-03-16 20:16:00,24.64,84.5,2.368,3.932,130.7,10.82,0.0,979.043,-0.001,,
2024-03-16 20:17:00,24.64,84.6,3.76,4.481,120.4,8.38,0.0,979.033,-0.001,,
2024-03-16 20:18:00,24.64,84.6,3.157,3.949,119.6,17.53,0.0,979.036,-0.002,,
2024-03-16 20:19:00,24.62,84.7,2.907,3.565,116.0,13.4,0.0,979.036,-0.001,,
2024-03-16 20:20:00,24.59,84.7,3.335,3.732,124.3,8.66,0.0,979.039,-0.001,,
2024-03-16 20:21:00,24.58,84.9,2.547,3.182,131.4,17.41,0.0,979.044,-0.001,,
2024-03-16 20:22:00,24.55,85.0,2.688,3.315,115.1,9.47,0.0,979.049,-0.001,,
2024-03-16 20:23:00,24.53,85.1,3.188,4.415,110.9,12.74,0.0,979.066,-0.001,,
2024-03-16 20:24:00,24.5,85.2,2.858,3.665,118.9,9.71,0.0,979.083,-0.001,,
2024-03-16 20:25:00,24.5,85.2,3.121,3.981,114.1,5.17,0.0,979.091,-0.001,,
2024-03-16 20:26:00,24.47,85.3,3.881,4.366,114.6,7.594,0.0,979.083,-0.002,,
2024-03-16 20:27:00,24.46,85.4,2.283,3.732,109.1,13.05,0.0,979.096,-0.001,,
2024-03-16 20:28:00,24.46,85.4,2.797,3.082,112.5,13.05,0.0,979.089,-0.001,,
2024-03-16 20:29:00,24.42,85.5,2.261,3.065,119.1,22.16,0.0,979.102,-0.001,,
2024-03-16 20:30:00,24.41,85.6,3.06,3.432,116.4,7.661,0.0,979.104,-0.001,,
2024-03-16 20:31:00,24.38,85.7,2.28,3.048,105.2,13.79,0.0,979.098,-0.002,,
2024-03-16 20:32:00,24.37,85.8,2.771,3.465,112.5,9.03,0.0,979.1,-0.001,,
2024-03-16 20:33:00,24.36,85.9,2.193,3.249,114.6,14.17,0.0,979.087,-0.001,,
2024-03-16 20:34:00,24.32,86.0,2.521,3.215,126.2,14.38,0.0,979.095,-0.001,,
2024-03-16 20:35:00,24.32,86.0,2.307,3.582,114.5,16.96,0.0,979.09,-0.002,,
2024-03-16 20:36:00,24.32,86.1,2.419,3.565,106.9,6.547,0.0,979.087,-0.001,,
2024-03-16 20:37:00,24.31,86.2,2.882,3.682,129.1,15.5,0.0,979.102,-0.001,,
2024-03-16 20:38:00,24.28,86.2,2.53,3.116,119.6,5.704,0.0,979.107,-0.001,,
2024-03-16 20:39:00,24.28,86.2,1.964,2.616,109.7,23.08,0.0,979.116,-0.001,,
2024-03-16 20:40:00,24.25,86.3,3.096,3.599,119.3,9.01,0.0,979.118,-0.002,,
2024-03-16 20:41:00,24.23,86.5,2.154,2.732,124.5,18.03,0.0,979.133,-0.001,,
2024-03-16 20:42:00,24.2,86.5,1.571,1.799,123.9,15.14,0.0,979.135,-0.001,,
2024-03-16 20:43:00,24.18,86.6,2.827,3.165,125.8,13.18,0.0,979.145,-0.001,,
2024-03-16 20:44:00,24.16,86.8,2.472,3.783,122.0,17.14,0.0,979.172,-0.002,,
2024-03-16 20:45:00,24.14,86.9,2.152,3.665,120.4,19.58,0.0,979.192,-0.001,,
2024-03-16 20:46:00,24.09,87.0,2.64,3.915,108.7,12.84,0.0,979.206,-0.002,,
2024-03-16 20:47:00,24.09,87.1,1.775,2.283,121.9,13.88,0.0,979.22,-0.002,,
2024-03-16 20:48:00,24.09,87.1,2.285,2.982,116.4,20.26,0.0,979.218,-0.002,,
2024-03-16 20:49:00,24.05,87.2,2.713,3.249,113.0,9.57,0.0,979.213,-0.001,,
2024-03-16 20:50:00,24.05,87.3,2.899,3.499,119.8,13.22,0.0,979.207,-0.001,,
2024-03-16 20:51:00,24.02,87.4,2.819,3.616,123.0,13.16,0.0,979.201,-0.001,,
2024-03-16 20:52:00,24.0,87.5,3.262,3.898,114.1,11.27,0.0,979.212,-0.002,,
2024-03-16 20:53:00,24.0,87.6,3.324,4.015,111.7,10.98,0.0,979.217,-0.001,,
2024-03-16 20:54:00,23.95,87.7,3.087,4.415,114.2,10.24,0.0,979.23,-0.001,,
2024-03-16 20:55:00,23.96,87.8,2.394,3.099,117.9,7.132,0.0,979.224,-0.001,,
2024-03-16 20:56:00,23.95,87.8,2.586,3.148,104.9,6.216,0.0,979.228,-0.001,,
2024-03-16 20:57:00,23.92,87.9,2.548,2.95,118.8,14.69,0.0,979.247,-0.001,,
2024-03-16 20:58:00,23.91,88.1,3.096,4.432,108.3,14.05,0.0,979.264,-0.001,,
2024-03-16 20:59:00,23.88,88.2,3.079,3.783,112.1,6.946,0.0,979.266,-0.001,,
2024-03-16 21:00:00,23.87,88.3,2.78,3.648,122.7,14.76,0.0,979.266,-0.001,,
2024-03-16 21:01:00,23.86,88.3,1.447,2.049,105.9,20.67,0.0,979.259,-0.002,,
2024-03-16 21:02:00,23.86,88.3,2.844,4.032,121.0,23.07,0.0,979.263,-0.001,,
2024-03-16 21:03:00,23.82,88.6,2.613,3.699,111.8,16.27,0.0,979.267,-0.001,,
2024-03-16 21:04:00,23.82,88.7,2.844,3.866,122.1,10.82,0.0,979.283,-0.001,,
2024-03-16 21:05:00,23.82,88.8,2.48,3.199,115.6,13.09,0.0,979.287,-0.002,,
2024-03-16 21:06:00,23.82,88.9,2.31,3.298,122.0,8.15,0.0,979.298,-0.002,,
2024-03-16 21:07:00,23.8,89.0,3.735,4.349,108.6,5.132,0.0,979.293,-0.001,,
2024-03-16 21:08:00,23.77,89.2,3.046,3.849,112.7,5.642,0.0,979.288,-0.002,,
2024-03-16 21:09:00,23.77,89.3,2.81,3.165,116.5,17.53,0.0,979.278,-0.001,,
2024-03-16 21:10:00,23.77,89.4,3.048,3.749,116.1,18.05,0.0,979.272,-0.001,,
2024-03-16 21:11:00,23.73,89.5,3.121,3.766,118.1,14.3,0.0,979.256,-0.001,,
2024-03-16 21:12:00,23.73,89.7,2.548,4.381,129.2,13.59,0.0,979.248,-0.002,,
2024-03-16 21:13:00,23.73,89.8,3.069,4.131,124.3,18.04,0.0,979.265,-0.001,,
2024-03-16 21:14:00,23.72,90.0,3.171,3.749,114.8,15.72,0.0,979.29,-0.001,,
2024-03-16 21:15:00,23.73,90.0,2.766,3.449,126.7,9.43,0.0,979.298,-0.002,,
2024-03-16 21:16:00,23.73,90.1,2.253,3.215,121.8,11.7,0.0,979.32,-0.001,,
2024-03-16 21:17:00,23.73,90.2,2.696,3.699,123.1,10.26,0.0,979.351,-0.001,,
2024-03-16 21:18:00,23.71,90.2,2.564,3.582,126.6,7.425,0.0,979.363,-0.001,,
2024-03-16 21:19:00,23.68,90.3,3.393,3.981,120.6,7.374,0.0,979.374,-0.001,,
2024-03-16 21:20:00,23.68,90.6,2.802,3.849,103.3,7.124,0.0,979.358,-0.001,,
2024-03-16 21:21:00,23.68,90.6,2.363,2.715,122.0,19.71,0.0,979.354,-0.001,,
2024-03-16 21:22:00,23.68,90.6,2.994,4.398,124.8,12.27,0.0,979.345,-0.001,,
2024-03-16 21:23:00,23.68,90.8,2.412,3.482,115.9,9.09,0.0,979.332,-0.001,,
2024-03-16 21:24:00,23.68,90.8,2.91,3.849,112.2,13.8,0.0,979.321,-0.001,,
2024-03-16 21:25:00,23.68,90.8,3.038,3.616,102.2,19.18,0.0,979.32,-0.001,,
2024-03-16 21:26:00,23.68,90.9,2.761,3.449,124.0,10.88,0.0,979.32,-0.001,,
2024-03-16 21:27:00,23.68,91.0,3.165,4.498,126.2,12.56,0.0,979.292,-0.001,,
2024-03-16 21:28:00,23.68,91.0,3.152,3.932,121.5,17.87,0.0,979.288,-0.002,,
2024-03-16 21:29:00,23.68,91.2,2.863,4.831,118.9,15.15,0.0,979.289,-0.001,,
2024-03-16 21:30:00,23.68,91.2,2.632,3.648,106.7,16.54,0.0,979.307,-0.001,,
2024-03-16 21:31:00,23.68,91.2,2.929,3.849,114.4,21.4,0.0,979.297,-0.001,,
2024-03-16 21:32:00,23.68,91.3,2.179,2.95,122.4,21.71,0.0,979.323,-0.002,,
2024-03-16 21:33:00,23.68,91.4,2.873,3.415,121.0,20.67,0.0,979.312,-0.001,,
2024-03-16 21:34:00,23.68,91.5,3.252,4.182,109.1,7.894,0.0,979.309,-0.001,,
2024-03-16 21:35:00,23.68,91.5,2.548,3.415,116.2,9.73,0.0,979.296,-0.001,,
2024-03-16 21:36:00,23.68,91.5,3.57,4.748,111.9,16.85,0.0,979.28,-0.001,,
2024-03-16 21:37:00,23.68,91.6,3.541,4.964,110.9,5.492,0.0,979.274,-0.001,,
2024-03-16 21:38:00,23.68,91.6,3.607,4.915,112.3,11.18,0.0,979.268,-0.001,,
2024-03-16 21:39:00,23.68,91.7,2.671,3.981,106.1,19.06,0.0,979.265,-0.001,,
2024-03-16 21:40:00,23.68,91.6,2.363,3.199,109.0,14.28,0.0,979.244,-0.001,,
2024-03-16 21:41:00,23.68,91.7,2.934,4.131,119.4,15.79,0.0,979.234,-0.001,,
2024-03-16 21:42:00,23.68,91.7,2.049,2.798,117.6,18.86,0.0,979.234,-0.001,,
2024-03-16 21:43:00,23.64,91.8,2.596,3.682,116.4,13.89,0.0,979.241,-0.001,,
2024-03-16 21:44:00,23.64,91.9,2.854,3.732,109.6,10.81,0.0,979.233,-0.001,,
2024-03-16 21:45:00,23.64,91.8,2.412,3.016,118.8,12.22,0.0,979.229,-0.001,,
2024-03-16 21:46:00,23.64,91.8,2.268,2.95,110.1,20.62,0.0,979.22,-0.001,,
2024-03-16 21:47:00,23.64,92.0,1.715,1.916,100.7,21.38,0.0,979.199,-0.001,,
2024-03-16 21:48:00,23.63,92.0,3.033,3.648,126.0,19.91,0.0,979.189,-0.002,,
2024-03-16 21:49:00,23.64,92.2,2.577,2.815,114.5,11.06,0.0,979.173,-0.001,,
2024-03-16 21:50:00,23.64,92.2,2.579,3.199,125.3,14.16,0.0,979.17,-0.001,,
2024-03-16 21:51:00,23.64,92.2,2.144,2.933,104.3,17.32,0.0,979.158,-0.002,,
2024-03-16 21:52:00,23.64,92.2,2.871,3.616,128.1,8.64,0.0,979.154,-0.001,,
2024-03-16 21:53:00,23.64,92.3,2.402,3.266,118.0,16.69,0.0,979.133,-0.002,,
2024-03-16 21:54:00,23.59,92.4,3.116,3.949,112.1,11.82,0.0,979.115,-0.001,,
2024-03-16 21:55:00,23.59,92.4,3.065,4.148,103.6,8.61,0.0,979.113,-0.001,,
2024-03-16 21:56:00,23.59,92.5,2.81,3.582,115.8,13.34,0.0,979.088,-0.001,,
2024-03-16 21:57:00,23.59,92.6,3.23,4.831,114.1,10.42,0.0,979.074,-0.001,,
2024-03-16 21:58:00,23.59,92.6,2.057,2.533,111.6,14.86,0.0,979.072,-0.001,,
2024-03-16 21:59:00,23.54,92.6,3.177,3.915,120.6,7.983,0.0,979.07,-0.001,,
2024-03-16 22:00:00,23.55,92.7,2.916,3.398,115.0,11.56,0.0,979.052,-0.001,,
2024-03-16 22:01:00,23.55,92.8,3.262,4.765,116.4,15.77,0.0,979.06,-0.001,,
2024-03-16 22:02:00,23.5,92.9,2.305,2.732,124.6,18.36,0.0,979.056,-0.001,,
2024-03-16 22:03:00,23.5,92.9,2.53,3.182,108.8,21.82,0.0,979.046,-0.001,,
2024-03-16 22:04:00,23.48,93.0,3.757,4.214,124.5,13.89,0.0,979.055,-0.001,,
2024-03-16 22:05:00,23.45,93.1,3.432,3.964,107.7,5.595,0.0,979.044,-0.001,,
2024-03-16 22:06:00,23.45,93.1,2.749,3.749,111.2,12.87,0.0,979.028,-0.001,,
2024-03-16 22:07:00,23.46,93.1,2.402,2.882,114.0,13.05,0.0,979.034,-0.001,,
2024-03-16 22:08:00,23.45,93.1,2.399,3.165,114.3,6.827,0.0,979.025,-0.001,,
2024-03-16 22:09:00,23.41,93.1,2.815,3.565,108.7,13.99,0.0,979.008,-0.001,,
2024-03-16 22:10:00,23.41,93.3,2.678,3.798,106.2,15.91,0.0,978.998,-0.001,,
2024-03-16 22:11:00,23.41,93.4,2.525,3.249,110.9,6.741,0.0,978.993,-0.001,,
2024-03-16 22:12:00,23.39,93.5,3.162,3.815,114.7,16.7,0.0,978.968,-0.001,,
2024-03-16 22:13:00,23.36,93.6,3.487,3.866,111.9,14.2,0.0,978.98,-0.001,,
2024-03-16 22:14:00,23.36,93.6,3.099,4.449,113.5,14.66,0.0,978.962,-0.001,,
