Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WSpeed_flag,WSpeed_max_flag,WDIR_flag,WDIR_avg_flag,Rain_Tot_flag,Rad_flag
2024-05-14 07:05:00,27.34,85.5,4.129,4.848,127.0,17.97,0.0,976.374,172.9,,,,,,,,
2024-05-14 07:06:00,27.34,85.7,4.401,4.865,118.7,10.15,0.0,976.421,168.3,,,,,,,,
2024-05-14 07:07:00,27.34,85.8,4.248,5.282,122.8,13.96,0.0,976.426,152.0,,,,,,,,
2024-05-14 07:08:00,27.38,85.5,2.565,4.498,113.4,9.29,0.0,976.424,153.0,,,,,,,,
2024-05-14 07:09:00,27.4,85.5,3.446,4.099,100.7,12.4,0.0,976.42,129.8,,,,,,,,
2024-05-14 07:10:00,27.43,85.4,3.919,4.932,120.6,10.41,0.0,976.431,128.4,,,,,,,,
2024-05-14 07:11:00,27.43,85.6,2.832,3.415,117.0,16.45,0.0,976.428,119.4,,,,,,,,
2024-05-14 07:12:00,27.43,85.4,5.076,5.598,132.6,8.54,0.0,976.402,105.3,,,,,,,,
2024-05-14 07:13:00,27.43,85.2,3.896,4.381,107.1,13.1,0.0,976.398,119.6,,,,,,,,
2024-05-14 07:14:00,27.43,85.3,4.629,5.598,128.0,8.12,0.0,976.41,145.5,,,,,,,,
2024-05-14 07:15:00,27.43,85.3,4.131,6.248,116.9,13.22,0.0,976.384,154.9,,,,,,,,
2024-05-14 07:16:00,27.43,85.3,3.682,5.214,123.0,19.04,0.0,976.376,191.9,,,,,,,,
2024-05-14 07:17:00,27.43,85.1,4.082,5.064,118.1,8.23,0.0,976.398,182.1,,,,,,,,
2024-05-14 07:18:00,27.43,84.9,4.124,5.731,139.4,15.72,0.0,976.376,195.9,,,,,,,,
2024-05-14 07:19:00,27.47,84.8,4.148,6.431,114.2,12.64,0.0,976.35,199.1,,,,,,,,
2024-05-14 07:20:00,27.48,84.6,4.979,6.314,119.3,5.018,0.0,976.325,213.5,,,,,,,,
2024-05-14 07:21:00,27.48,84.6,3.647,5.581,121.3,15.16,0.0,976.328,215.1,,,,,,,,
2024-05-14 07:22:00,27.51,84.7,2.776,4.199,118.9,11.55,0.0,976.32,227.2,,,,,,,,
2024-05-14 07:23:00,27.57,84.2,3.828,5.282,109.8,10.7,0.0,976.313,274.0,,,,,,,,
2024-05-14 07:24:00,27.63,83.9,5.204,6.615,123.5,17.37,0.0,976.309,275.2,,,,,,,,
2024-05-14 07:25:00,27.69,83.5,3.191,4.964,115.1,23.07,0.0,976.301,235.4,,,,,,,,
2024-05-14 07:26:00,27.71,83.2,4.449,6.514,106.9,5.091,0.0,976.303,282.8,,,,,,,,
2024-05-14 07:27:00,27.76,83.1,2.424,3.766,101.2,10.26,0.0,976.304,306.2,,,,,,,,
2024-05-14 07:28:00,27.82,82.8,3.148,4.048,137.2,9.51,0.0,976.321,304.2,,,,,,,,
2024-05-14 07:29:00,27.9,82.2,2.771,4.315,107.8,19.49,0.0,976.325,313.9,,,,,,,,
2024-05-14 07:30:00,27.96,81.7,7.077,8.531,122.4,10.54,0.0,976.402,311.0,,,,,,,,
2024-05-14 07:31:00,27.98,81.4,4.515,6.348,126.8,13.45,0.0,976.375,261.7,,,,,,,,
2024-05-14 07:32:00,27.98,81.5,3.981,5.381,118.9,8.27,0.0,976.404,296.6,,,,,,,,
2024-05-14 07:33:00,27.98,81.4,4.806,6.198,121.9,16.95,0.0,976.423,285.0,,,,,,,,
2024-05-14 07:34:00,27.96,81.6,6.208,7.681,129.5,5.618,0.0,976.452,221.9,,,,,,,,
2024-05-14 07:35:00,27.9,82.0,4.622,7.414,129.3,13.67,0.0,976.475,235.4,,,,,,,,
2024-05-14 07:36:00,27.89,82.3,3.964,5.515,119.6,16.82,0.0,976.502,253.2,,,,,,,,
2024-05-14 07:37:00,27.89,82.4,3.434,5.714,109.5,23.05,0.0,976.491,225.1,,,,,,,,
2024-05-14 07:38:00,27.93,82.2,4.107,6.13,110.8,13.58,0.0,976.511,248.3,,,,,,,,
2024-05-14 07:39:00,27.98,82.0,5.01,7.264,110.2,13.33,0.0,976.536,355.3,,,,,,,,
2024-05-14 07:40:00,28.0,82.0,2.946,4.565,124.5,21.83,0.0,976.563,329.8,,,,,,,,
2024-05-14 07:41:00,28.09,81.7,3.135,3.849,121.4,18.36,0.0,976.572,255.5,,,,,,,,
2024-05-14 07:42:00,28.19,81.1,3.296,4.481,120.5,15.54,0.0,976.571,228.4,,,,,,,,
2024-05-14 07:43:00,28.21,81.5,3.024,3.732,116.3,21.54,0.0,976.595,198.4,,,,,,,,
2024-05-14 07:44:00,28.25,80.8,5.637,7.281,119.7,15.14,0.0,976.613,154.5,,,,,,,,
2024-05-14 07:45:00,28.17,81.3,5.007,6.797,128.0,12.39,0.0,976.637,144.1,,,,,,,,
2024-05-14 07:46:00,28.02,82.1,3.534,5.714,130.2,24.59,0.0,976.623,153.2,,,,,,,,
2024-05-14 07:47:00,27.98,82.4,3.81,4.782,125.5,12.82,0.0,976.662,141.0,,,,,,,,
2024-05-14 07:48:00,27.98,82.4,3.876,5.231,123.9,13.59,0.0,976.667,168.8,,,,,,,,
2024-05-14 07:49:00,27.98,82.2,4.731,5.698,106.6,11.55,0.0,976.661,172.6,,,,,,,,
2024-05-14 07:50:00,27.98,82.4,3.956,5.964,119.7,19.27,0.0,976.672,155.9,,,,,,,,
2024-05-14 07:51:00,27.98,82.5,4.245,4.998,118.4,11.16,0.0,976.67,145.0,,,,,,,,
2024-05-14 07:52:00,27.98,82.2,5.411,6.214,109.1,6.297,0.0,976.724,163.1,,,,,,,,
2024-05-14 07:53:00,27.98,82.1,2.912,4.131,130.6,14.1,0.0,976.722,155.5,,,,,,,,
2024-05-14 07:54:00,27.98,82.2,4.967,6.514,135.6,9.66,0.0,976.735,160.7,,,,,,,,
2024-05-14 07:55:00,27.98,81.7,5.831,7.364,128.0,11.56,0.0,976.772,146.9,,,,,,,,
2024-05-14 07:56:00,27.99,81.5,4.639,6.38,109.2,9.32,0.0,976.756,158.0,,,,,,,,
2024-05-14 07:57:00,28.03,81.4,4.582,6.015,134.6,13.75,0.0,976.77,165.4,,,,,,,,
2024-05-14 07:58:00,28.02,81.6,4.937,6.13,128.0,8.1,0.0,976.78,162.1,,,,,,,,
2024-05-14 07:59:00,28.03,81.6,4.012,6.015,140.2,7.251,0.0,976.796,155.9,,,,,,,,
2024-05-14 08:00:00,28.03,81.7,4.843,6.282,124.3,12.68,0.0,976.799,133.0,,,,,,,,
2024-05-14 08:01:00,28.03,81.8,4.434,5.88,109.9,26.99,0.0,976.776,123.7,,,,,,,,
2024-05-14 08:02:00,28.02,82.1,3.177,4.665,133.6,13.09,0.0,976.79,126.2,,,,,,,,
2024-05-14 08:03:00,28.03,81.9,4.182,5.214,128.6,14.12,0.0,976.817,151.0,,,,,,,,
2024-05-14 08:04:00,28.02,82.0,5.137,6.598,124.5,5.915,0.0,976.81,153.7,,,,,,,,
2024-05-14 08:05:00,27.97,82.4,4.146,4.898,126.2,10.58,0.0,976.813,173.1,,,,,,,,
2024-05-14 08:06:00,27.93,82.5,3.665,4.498,122.5,6.924,0.0,976.802,188.8,,,,,,,,
2024-05-14 08:07:00,27.94,82.4,4.661,5.297,120.1,12.78,0.0,976.813,208.2,,,,,,,,
2024-05-14 08:08:00,27.99,82.2,2.336,3.932,102.5,15.85,0.0,976.787,238.4,,,,,,,,
2024-05-14 08:09:00,28.05,82.0,2.924,3.749,96.7,30.53,0.0,976.764,225.9,,,,,,,,
2024-05-14 08:10:00,28.1,81.8,2.98,3.349,112.6,19.56,0.0,976.788,236.6,,,,,,,,
2024-05-14 08:11:00,28.17,81.7,3.125,4.182,111.7,37.39,0.0,976.79,237.7,,,,,,,,
2024-05-14 08:12:00,28.25,81.1,5.559,6.514,121.7,10.16,0.0,976.785,254.5,,,,,,,,
2024-05-14 08:13:00,28.25,81.3,3.556,4.814,118.4,12.65,0.0,976.802,276.9,,,,,,,,
2024-05-14 08:14:00,28.26,81.0,3.599,4.865,99.0,18.55,0.0,976.798,319.0,,,,,,,,
2024-05-14 08:15:00,28.35,80.7,2.533,3.499,120.9,15.08,0.0,976.826,328.9,,,,,,,,
2024-05-14 08:16:00,28.42,80.2,2.125,2.599,112.4,24.44,0.0,976.82,349.6,,,,,,,,
2024-05-14 08:17:00,28.53,80.1,2.632,3.582,116.3,13.65,0.0,976.816,316.2,,,,,,,,
2024-05-14 08:18:00,28.65,79.52,3.529,4.648,93.2,17.56,0.0,976.807,423.6,,,,,,,,
2024-05-14 08:19:00,28.78,78.91,3.038,4.048,85.5,26.19,0.0,976.767,484.3,,,,,,,,
2024-05-14 08:20:00,28.9,78.07,3.385,4.782,105.2,14.6,0.0,976.805,370.3,,,,,,,,
2024-05-14 08:21:00,28.94,78.05,3.579,4.616,111.7,18.98,0.0,976.826,484.0,,,,,,,,
2024-05-14 08:22:00,28.95,77.91,3.647,4.748,128.2,15.58,0.0,976.824,381.8,,,,,,,,
2024-05-14 08:23:00,28.99,77.42,3.876,4.797,112.3,14.92,0.0,976.843,284.0,,,,,,,,
2024-05-14 08:24:00,28.99,77.6,3.631,4.648,96.4,22.45,0.0,976.82,441.9,,,,,,,,
2024-05-14 08:25:00,28.99,77.6,4.629,5.964,115.7,18.23,0.0,976.859,464.7,,,,,,,,
2024-05-14 08:26:00,28.97,77.8,5.729,6.713,108.6,10.18,0.0,976.85,350.0,,,,,,,,
2024-05-14 08:27:00,28.84,78.51,5.709,7.064,109.6,15.19,0.0,976.856,296.5,,,,,,,,
2024-05-14 08:28:00,28.73,79.04,5.042,6.047,121.9,18.52,0.0,976.822,453.7,,,,,,,,
2024-05-14 08:29:00,28.71,79.05,4.646,5.047,111.7,21.85,0.0,976.817,305.5,,,,,,,,
2024-05-14 08:30:00,28.71,78.92,4.17,5.981,94.2,15.6,0.0,976.844,362.7,,,,,,,,
2024-05-14 08:31:00,28.79,78.61,3.495,5.481,109.2,6.422,0.0,976.843,563.5,,,,,,,,
2024-05-14 08:32:00,28.88,78.4,3.199,5.398,99.4,19.91,0.0,976.837,392.0,,,,,,,,
2024-05-14 08:33:00,28.98,77.99,2.389,4.248,106.1,19.79,0.0,976.866,374.8,,,,,,,,
2024-05-14 08:34:00,29.07,77.32,3.767,4.932,101.7,15.2,0.0,976.876,409.5,,,,,,,,
2024-05-14 08:35:00,29.12,77.34,3.67,5.248,131.9,37.15,0.0,976.884,387.3,,,,,,,,
2024-05-14 08:36:00,29.17,76.67,5.047,5.897,142.8,14.46,0.0,976.855,435.2,,,,,,,,
2024-05-14 08:37:00,29.17,76.66,4.463,6.098,123.6,14.17,0.0,976.854,370.9,,,,,,,,
2024-05-14 08:38:00,29.19,76.71,3.59,5.515,140.2,16.72,0.0,976.883,411.8,,,,,,,,
2024-05-14 08:39:00,29.21,76.2,4.021,5.615,133.3,7.845,0.0,976.842,529.9,,,,,,,,
2024-05-14 08:40:00,29.22,76.13,2.63,3.715,125.2,23.15,0.0,976.886,388.0,,,,,,,,
2024-05-14 08:41:00,29.27,76.12,3.191,3.631,106.0,15.29,0.0,976.866,547.4,,,,,,,,
2024-05-14 08:42:00,29.39,75.6,3.857,5.532,132.1,7.283,0.0,976.866,596.4,,,,,,,,
2024-05-14 08:43:00,29.47,75.09,3.109,4.116,124.7,8.76,0.0,976.858,592.4,,,,,,,,
2024-05-14 08:44:00,29.54,75.08,4.284,6.015,106.1,25.19,0.0,976.88,518.2,,,,,,,,
2024-05-14 08:45:00,29.62,74.77,4.986,6.581,121.3,9.35,0.0,976.879,434.1,,,,,,,,
2024-05-14 08:46:00,29.56,75.27,4.323,6.63,136.3,17.15,0.0,976.913,399.2,,,,,,,,
2024-05-14 08:47:00,29.49,75.65,3.307,3.981,119.7,21.53,0.0,976.9,381.8,,,,,,,,
2024-05-14 08:48:00,29.54,75.3,3.218,4.432,118.2,27.01,0.0,976.924,583.1,,,,,,,,
2024-05-14 08:49:00,29.61,75.05,3.643,4.865,103.7,17.19,0.0,976.942,523.3,,,,,,,,
2024-05-14 08:50:00,29.63,75.05,3.548,4.082,110.9,21.93,0.0,976.983,496.2,,,,,,,,
2024-05-14 08:51:00,29.63,74.88,4.573,5.782,99.0,11.02,0.0,976.956,394.4,,,,,,,,
2024-05-14 08:52:00,29.63,74.75,5.139,6.48,101.9,14.3,0.0,976.934,356.7,,,,,,,,
2024-05-14 08:53:00,29.56,75.25,4.073,4.616,108.7,7.729,0.0,976.963,357.2,,,,,,,,
2024-05-14 08:54:00,29.41,76.11,1.894,3.332,98.3,24.06,0.0,976.963,345.6,,,,,,,,
2024-05-14 08:55:00,29.42,75.87,3.844,5.765,116.2,7.65,0.0,976.986,354.0,,,,,,,,
2024-05-14 08:56:00,29.52,75.28,4.094,6.331,87.2,5.936,0.0,976.983,538.1,,,,,,,,
2024-05-14 08:57:00,29.61,74.9,2.951,4.298,111.7,26.73,0.0,976.999,334.4,,,,,,,,
2024-05-14 08:58:00,29.62,74.87,5.024,6.698,107.6,6.598,0.0,977.0,393.0,,,,,,,,
2024-05-14 08:59:00,29.49,75.47,5.243,5.981,105.0,9.07,0.0,976.956,367.2,,,,,,,,
2024-05-14 09:00:00,29.4,75.93,5.401,6.047,119.4,12.24,0.0,976.947,410.1,,,,,,,,
2024-05-14 09:01:00,29.35,75.97,3.718,4.665,110.8,11.22,0.0,976.942,469.5,,,,,,,,
2024-05-14 09:02:00,29.4,75.59,4.677,5.698,120.1,9.18,0.0,976.928,600.3,,,,,,,,
2024-05-14 09:03:00,29.48,75.55,3.376,4.565,94.0,26.07,0.0,976.921,630.3,,,,,,,,
2024-05-14 09:04:00,29.66,74.88,4.004,5.714,122.0,9.14,0.0,976.925,638.1,,,,,,,,
2024-05-14 09:05:00,29.84,74.01,5.887,7.897,116.9,12.8,0.0,976.93,636.5,,,,,,,,
2024-05-14 09:06:00,29.9,73.34,6.378,7.414,115.6,6.516,0.0,976.93,622.5,,,,,,,,
2024-05-14 09:07:00,29.83,73.71,5.423,6.448,131.2,10.88,0.0,976.922,635.4,,,,,,,,
2024-05-14 09:08:00,29.73,74.19,4.888,7.48,125.2,13.11,0.0,976.875,570.5,,,,,,,,
2024-05-14 09:09:00,29.71,73.88,5.45,6.747,121.1,9.22,0.0,976.919,472.7,,,,,,,,
2024-05-14 09:10:00,29.68,74.14,3.227,6.348,104.6,34.77,0.0,976.881,499.5,,,,,,,,
2024-05-14 09:11:00,29.76,73.81,6.208,7.147,105.2,16.9,0.0,976.853,521.2,,,,,,,,
2024-05-14 09:12:00,29.77,73.79,4.381,5.547,105.6,14.06,0.0,976.849,672.3,,,,,,,,
2024-05-14 09:13:00,29.78,73.88,5.282,6.214,106.7,10.03,0.0,976.806,644.3,,,,,,,,
2024-05-14 09:14:00,29.88,73.5,5.707,6.248,106.9,7.111,0.0,976.817,582.7,,,,,,,,
2024-05-14 09:15:00,29.97,73.09,4.446,5.848,110.6,31.24,0.0,976.826,661.5,,,,,,,,
2024-05-14 09:16:00,30.03,72.48,5.418,6.514,105.6,15.58,0.0,976.817,514.7,,,,,,,,
2024-05-14 09:17:00,30.07,72.87,2.202,3.832,113.2,18.1,0.0,976.824,373.3,,,,,,,,
2024-05-14 09:18:00,30.24,72.1,3.283,6.314,93.7,10.14,0.0,976.811,503.8,,,,,,,,
2024-05-14 09:19:00,30.27,72.09,2.101,3.283,102.3,13.9,0.0,976.827,674.6,,,,,,,,
2024-05-14 09:20:00,30.32,71.86,6.752,7.563,108.3,11.73,0.0,976.868,685.6,,,,,,,,
2024-05-14 09:21:00,30.36,71.57,3.371,4.199,113.6,22.26,0.0,976.84,690.2,,,,,,,,
2024-05-14 09:22:00,30.32,71.78,3.682,4.415,118.1,26.13,0.0,976.85,671.6,,,,,,,,
2024-05-14 09:23:00,30.36,71.54,4.09,6.598,123.5,22.53,0.0,976.847,628.2,,,,,,,,
2024-05-14 09:24:00,30.45,71.37,4.381,5.098,99.1,11.44,0.0,976.838,527.4,,,,,,,,
2024-05-14 09:25:00,30.54,71.17,4.165,5.064,118.7,19.99,0.0,976.84,680.8,,,,,,,,
2024-05-14 09:26:00,30.68,70.76,3.713,5.865,119.1,8.34,0.0,976.854,698.9,,,,,,,,
2024-05-14 09:27:00,30.8,70.13,5.651,6.265,117.4,11.28,0.0,976.819,648.8,,,,,,,,
2024-05-14 09:28:00,30.82,70.17,4.792,6.463,85.1,17.45,0.0,976.786,727.9,,,,,,,,
2024-05-14 09:29:00,30.82,70.09,4.784,5.765,97.8,11.63,0.0,976.827,690.9,,,,,,,,
2024-05-14 09:30:00,30.82,70.03,4.563,5.797,107.0,18.14,0.0,976.803,648.4,,,,,,,,
2024-05-14 09:31:00,30.82,70.11,5.236,6.948,109.9,16.8,0.0,976.807,622.8,,,,,,,,
2024-05-14 09:32:00,30.82,70.24,3.502,4.349,118.7,12.83,0.0,976.8,683.0,,,,,,,,
2024-05-14 09:33:00,30.91,69.71,3.177,5.015,119.6,6.609,0.0,976.792,735.1,,,,,,,,
2024-05-14 09:34:00,31.14,68.08,2.298,2.999,128.3,19.96,0.0,976.771,731.6,,,,,,,,
2024-05-14 09:35:00,31.28,67.86,4.626,5.897,127.9,3.144,0.0,976.804,733.0,,,,,,,,
2024-05-14 09:36:00,31.36,67.4,5.993,7.747,128.6,13.01,0.0,976.79,603.0,,,,,,,,
2024-05-14 09:37:00,31.09,68.75,4.52,5.532,136.3,17.03,0.0,976.77,576.0,,,,,,,,
2024-05-14 09:38:00,31.0,69.28,3.546,5.265,136.8,17.54,0.0,976.751,560.0,,,,,,,,
2024-05-14 09:39:00,31.0,69.07,4.888,6.547,131.4,15.76,0.0,976.784,467.7,,,,,,,,
2024-05-14 09:40:00,31.04,68.83,3.896,5.449,106.9,17.26,0.0,976.751,449.7,,,,,,,,
2024-05-14 09:41:00,31.05,68.9,4.512,7.347,119.7,19.12,0.0,976.81,564.5,,,,,,,,
2024-05-14 09:42:00,31.08,68.55,5.433,7.931,113.9,10.14,0.0,976.829,586.8,,,,,,,,
2024-05-14 09:43:00,30.97,69.18,4.967,5.464,112.1,19.98,0.0,976.795,587.0,,,,,,,,
2024-05-14 09:44:00,30.96,69.04,4.888,5.814,115.9,7.71,0.0,976.827,572.9,,,,,,,,
2024-05-14 09:45:00,30.98,68.88,4.248,5.848,103.3,18.83,0.0,976.818,563.6,,,,,,,,
2024-05-14 09:46:00,31.04,68.57,4.617,6.397,110.6,11.06,0.0,976.824,542.7,,,,,,,,
2024-05-14 09:47:00,31.04,68.42,5.296,6.713,113.8,4.119,0.0,976.796,539.4,,,,,,,,
2024-05-14 09:48:00,30.95,68.96,4.218,5.647,120.6,19.77,0.0,976.792,549.8,,,,,,,,
2024-05-14 09:49:00,30.94,68.78,6.234,7.33,128.7,12.67,0.0,976.82,563.1,,,,,,,,
2024-05-14 09:50:00,30.95,68.7,5.896,6.897,121.9,9.99,0.0,976.83,583.1,,,,,,,,
2024-05-14 09:51:00,30.95,68.69,4.871,6.13,114.5,6.618,0.0,976.816,602.0,,,,,,,,
2024-05-14 09:52:00,30.95,68.43,5.428,7.014,114.8,9.87,0.0,976.841,620.5,,,,,,,,
2024-05-14 09:53:00,30.98,67.6,4.792,6.848,106.9,16.23,0.0,976.823,637.7,,,,,,,,
2024-05-14 09:54:00,31.02,67.77,3.174,3.949,104.0,10.71,0.0,976.821,641.5,,,,,,,,
2024-05-14 09:55:00,31.12,67.64,3.307,4.298,122.3,12.47,0.0,976.818,677.7,,,,,,,,
2024-05-14 09:56:00,31.3,66.7,4.021,5.814,115.4,27.95,0.0,976.865,662.6,,,,,,,,
2024-05-14 09:57:00,31.36,66.69,3.815,4.366,113.2,10.44,0.0,976.869,652.6,,,,,,,,
2024-05-14 09:58:00,31.36,66.76,5.532,6.98,119.0,10.79,0.0,976.872,662.5,,,,,,,,
2024-05-14 09:59:00,31.28,66.7,4.459,6.098,123.4,11.68,0.0,976.874,651.2,,,,,,,,
2024-05-14 10:00:00,31.23,67.09,5.1,6.615,105.5,9.01,0.0,976.85,677.4,,,,,,,,
2024-05-14 10:01:00,31.19,67.09,3.604,5.481,121.9,17.09,0.0,976.85,648.6,,,,,,,,
2024-05-14 10:02:00,31.23,67.0,3.932,4.949,154.8,8.11,0.0,976.864,664.8,,,,,,,,
2024-05-14 10:03:00,31.35,66.66,4.881,6.397,155.0,13.32,0.0,976.81,690.6,,,,,,,,
2024-05-14 10:04:00,31.31,67.2,3.735,4.915,149.5,18.61,0.0,976.865,677.8,,,,,,,,
2024-05-14 10:05:00,31.3,67.51,2.888,3.898,94.4,16.13,0.0,976.872,653.3,,,,,,,,
2024-05-14 10:06:00,31.51,66.71,4.634,5.415,105.2,5.934,0.0,976.924,641.5,,,,,,,,
2024-05-14 10:07:00,31.55,66.53,4.677,5.948,106.8,5.297,0.0,976.981,623.7,,,,,,,,
2024-05-14 10:08:00,31.27,67.48,5.564,6.48,110.6,7.468,0.0,976.96,601.8,,,,,,,,
2024-05-14 10:09:00,31.14,67.55,4.692,6.514,101.4,20.5,0.0,976.949,588.8,,,,,,,,
2024-05-14 10:10:00,31.1,67.71,2.329,4.415,84.8,20.38,0.0,976.918,590.4,,,,,,,,
2024-05-14 10:11:00,31.26,67.17,3.871,6.948,105.6,21.97,0.0,976.957,623.0,,,,,,,,
2024-05-14 10:12:00,31.46,66.49,3.638,5.348,103.0,24.19,0.0,976.962,644.6,,,,,,,,
2024-05-14 10:13:00,31.58,65.97,3.652,4.298,103.9,14.75,0.0,976.984,623.2,,,,,,,,
2024-05-14 10:14:00,31.57,66.36,3.381,3.932,111.5,11.87,0.0,976.961,527.7,,,,,,,,
2024-05-14 10:15:00,31.54,66.3,3.774,4.981,101.8,13.29,0.0,976.994,500.6,,,,,,,,
2024-05-14 10:16:00,31.46,66.69,2.368,3.366,97.2,17.56,0.0,976.98,645.8,,,,,,,,
2024-05-14 10:17:00,31.47,66.45,4.267,5.282,131.4,8.06,0.0,976.972,759.6,,,,,,,,
2024-05-14 10:18:00,31.58,66.09,2.661,4.714,108.1,32.37,0.0,976.949,770.5,,,,,,,,
2024-05-14 10:19:00,31.75,65.43,4.208,5.165,116.1,10.88,0.0,976.967,729.7,,,,,,,,
2024-05-14 10:20:00,31.78,65.77,4.349,5.615,120.3,10.23,0.0,976.944,765.3,,,,,,,,
2024-05-14 10:21:00,31.8,65.36,3.985,5.914,119.7,20.76,0.0,976.968,755.0,,,,,,,,
2024-05-14 10:22:00,31.8,65.06,4.884,6.015,119.6,11.47,0.0,976.957,757.6,,,,,,,,
2024-05-14 10:23:00,31.6,66.09,3.806,4.949,86.9,23.27,0.0,976.919,773.8,,,,,,,,
2024-05-14 10:24:00,31.63,66.1,3.465,5.131,122.3,26.41,0.0,976.927,660.0,,,,,,,,
2024-05-14 10:25:00,31.8,65.34,4.82,5.897,112.8,6.553,0.0,976.896,619.7,,,,,,,,
2024-05-14 10:26:00,31.64,66.18,4.248,5.532,90.4,9.87,0.0,976.844,612.2,,,,,,,,
2024-05-14 10:27:00,31.59,66.28,3.033,4.415,87.4,13.64,0.0,976.779,557.1,,,,,,,,
2024-05-14 10:28:00,31.64,66.16,4.01,5.381,98.8,21.83,0.0,976.807,615.5,,,,,,,,
2024-05-14 10:29:00,31.75,65.29,4.884,6.214,127.6,7.873,0.0,976.754,589.2,,,,,,,,
2024-05-14 10:30:00,31.68,66.04,3.915,4.964,110.6,7.848,0.0,976.755,601.7,,,,,,,,
2024-05-14 10:31:00,31.84,65.45,3.577,4.648,127.3,18.47,0.0,976.791,626.1,,,,,,,,
2024-05-14 10:32:00,32.14,63.87,3.971,5.498,146.9,16.3,0.0,976.802,710.8,,,,,,,,
2024-05-14 10:33:00,32.18,63.56,2.973,4.199,103.5,9.73,0.0,976.765,800.0,,,,,,,,
2024-05-14 10:34:00,32.14,63.92,3.434,4.165,102.3,13.67,0.0,976.739,638.4,,,,,,,,
2024-05-14 10:35:00,32.13,63.57,4.515,6.047,102.3,16.66,0.0,976.78,654.1,,,,,,,,
2024-05-14 10:36:00,32.09,64.08,3.252,4.381,106.2,8.18,0.0,976.788,614.5,,,,,,,,
2024-05-14 10:37:00,32.1,63.85,3.502,5.931,98.5,16.59,0.0,976.778,703.4,,,,,,,,
2024-05-14 10:38:00,32.14,63.78,3.951,4.981,84.9,6.831,0.0,976.755,646.4,,,,,,,,
2024-05-14 10:39:00,32.25,63.42,1.08,2.749,104.5,40.72,0.0,976.743,799.8,,,,,,,,
2024-05-14 10:40:00,32.43,62.64,3.521,5.032,127.9,8.72,0.0,976.704,659.7,,,,,,,,
2024-05-14 10:41:00,32.43,63.08,3.011,4.065,120.2,26.81,0.0,976.727,668.3,,,,,,,,
2024-05-14 10:42:00,32.43,63.34,2.885,4.315,88.3,24.08,0.0,976.758,786.1,,,,,,,,
2024-05-14 10:43:00,32.6,62.39,2.171,2.482,106.4,20.63,0.0,976.741,760.1,,,,,,,,
2024-05-14 10:44:00,32.38,63.64,1.955,2.249,95.6,28.48,0.0,976.691,685.3,,,,,,,,
2024-05-14 10:45:00,32.39,63.36,2.96,3.548,116.1,16.88,0.0,976.672,782.9,,,,,,,,
2024-05-14 10:46:00,32.61,62.33,4.542,6.797,127.8,11.35,0.0,976.661,754.4,,,,,,,,
2024-05-14 10:47:00,32.69,62.02,5.012,6.564,121.8,16.99,0.0,976.66,738.1,,,,,,,,
2024-05-14 10:48:00,32.69,61.84,4.622,5.581,103.5,11.18,0.0,976.606,895.0,,,,,,,,
2024-05-14 10:49:00,32.69,61.82,3.662,5.032,118.9,3.377,0.0,976.581,915.0,,,,,,,,
2024-05-14 10:50:00,32.69,62.13,3.682,4.481,127.9,13.5,0.0,976.58,748.2,,,,,,,,
2024-05-14 10:51:00,32.76,61.77,2.888,4.099,118.2,23.55,0.0,976.577,677.8,,,,,,,,
2024-05-14 10:52:00,32.93,60.94,4.595,6.248,131.1,17.9,0.0,976.618,796.5,,,,,,,,
2024-05-14 10:53:00,32.91,60.87,4.021,4.848,114.8,20.81,0.0,976.588,758.0,,,,,,,,
2024-05-14 10:54:00,32.77,61.15,3.958,4.748,118.2,5.713,0.0,976.541,837.0,,,,,,,,
2024-05-14 10:55:00,32.69,61.82,3.74,5.098,130.0,18.01,0.0,976.526,831.0,,,,,,,,
2024-05-14 10:56:00,32.76,61.35,4.208,5.131,108.9,12.31,0.0,976.504,754.5,,,,,,,,
2024-05-14 10:57:00,32.77,61.44,1.557,2.249,102.0,14.18,0.0,976.477,757.9,,,,,,,,
2024-05-14 10:58:00,32.74,61.76,2.616,3.599,94.8,19.89,0.0,976.44,696.5,,,,,,,,
2024-05-14 10:59:00,32.74,61.65,1.433,2.2,128.0,26.4,0.0,976.361,654.6,,,,,,,,
2024-05-14 11:00:00,32.78,61.59,1.25,1.982,121.6,23.07,0.0,976.35,715.3,,,,,,,,
2024-05-14 11:01:00,32.91,61.41,2.732,4.915,118.4,22.28,0.0,976.349,826.0,,,,,,,,
2024-05-14 11:02:00,33.06,60.54,2.487,4.315,119.7,15.43,0.0,976.336,870.0,,,,,,,,
2024-05-14 11:03:00,33.21,60.38,3.381,3.932,135.3,12.81,0.0,976.34,790.8,,,,,,,,
